,Sentence,Language_code
462,Bunun yerine 5-6 milyar yıl içinde kırmızı dev aşamasına girecektir.,tr
463,"Çekirdekte bulunan hidrojen yakıtı tükendikçe dış katmanları genişleyecek, çekirdeği büzüşerek ısınacaktır.",tr
464,Çekirdek sıcaklığı 100 MK civarına ulaştığında helyum füzyonu tetiklenecek ve karbon ile oksijen üretmeye başlayacaktır.,tr
465,"Böylece 7,8 milyar yıl içinde gezegen bulutsu aşamasının asimptotik dev koluna girerek iç sıcaklığında oluşan kararsızlıklar nedeniyle yüzeyinden kütle kaybetmeye başlayacaktır.",tr
466,"Güneş'in dış katmanlarının genişleyerek Dünya'nın yörüngesinin bulunduğu noktaya kadar gelmesi olasıdır ancak son zamanlarda yapılan araştırmalar, Güneş'ten kırmızı dev aşamasının başlarında kaybolan kütle nedeniyle Dünya'nın yörüngesinin daha uzaklaşacağını, dolayısıyla da Güneş'in dış katmanları tarafından yutulmayacağını önermektedir.",tr
467,Ancak Dünya'nın üstündeki suyun tamamı kaynayacak ve atmosferinin çoğu uzaya kaçacaktır.,tr
468,Bu dönemde oluşan Güneş sıcaklıklarının sonucunda 900 milyon yıl sonra Dünya yüzeyi bildiğimiz yaşamı destekleyemeyecek kadar ısınacaktır.,tr
469,Birkaç milyar yıl sonra da yüzeyde bulunan su tamamen yok olacaktır.Kırmızı dev aşamasının ardından yoğun termal titreşimler Güneş'in dış katmanlarından kurtularak bir gezegensel bulutsu oluşturmasına neden olacaktır.,tr
470,Geride kalan tek cisim aşırı derecede sıcak olan yıldız çekirdeği olacaktır.,tr
471,Bu çekirdek milyarlarca yıl boyunca yavaş yavaş soğuyup beyaz cüce olarak yok olacaktır.,tr
472,Bu yıldız evrimi senaryosu düşük ve orta kütleli yıldızların tipik gelişim senaryosudur.,tr
473,"Güneş, G2 tipinden bir sarı cücedir.",tr
474,Güneş Sistemi'nin toplam kütlesinin yaklaşık %99'unu oluşturur.,tr
475,"Güneş hemen hemen mükemmel bir küre şeklindedir, basıklığı yalnızca 9 milyonda birdir, yani kutuplararası çapı ile ekvator çapı arasında bulunan fark yalnızca 10 km.'dir.",tr
476,"Güneş plazma hâlindedir ve katı değildir; dolayısıyla kendi ekseni etrafında dönerken kademeli olarak döner, yani ekvatorda kutuplarda olduğundan daha hızlı döner.",tr
477,"Bugerçek dönüşün periyodu ekvatorda 25 gün, kutuplarda 35 gündür.",tr
478,Ancak Dünya Güneş'in etrafında dönerken gözlem noktamız sürekli değiştiği için Güneş'in görünür dönüşü ekvatorda yaklaşık 28 gün kadardır.,tr
479,Bu yavaş dönüşün merkezkaç etkisi Güneş'in ekvatorunda yüzey çekiminden 18 milyon kat daha güçsüzdür.,tr
480,Aynı zamanda gezegenlerden kaynaklanan gelgit etkisi Güneş'in şeklini belirgin derecede etkilemez.,tr
481,Kayalık gezegenlerde olduğu gibi Güneş'in belirli sınırları yoktur.,tr
482,"Dış katmanlarında, merkezinden uzaklaştıkça gaz yoğunluğu üstel olarak azalır.",tr
483,Ancak aşağıda açıklandığı gibi Güneş'in belirgin bir iç yapısı bulunur.,tr
484,Güneş'in yarıçapı merkezinden ışık küresinin (fotosfer) kenarına kadar ölçülür.,tr
485,Bu hemen yukarısında gazların önemli miktarda ışık saçamayacak kadar çok soğuk ya da çok ince olduğu katmandır.,tr
486,Işık yuvarı çıplak gözle görülen yüzeydir.,tr
487,Güneş çekirdeği toplam hacminin yüzde 10'una ama toplam kütlesinin yüzde 40'ına sahiptir.Güneş'in içi doğrudan gözlemlenemez ve Güneş elektromanyetik ışımaya karşı opaktır.,tr
488,Ancak nasıl sismoloji deprem tarafından üretilen dalgaları kullanarak Dünya'nın iç yapısını ortaya çıkarıyorsa helyosismoloji de Güneş'in içinden geçen basınç dalgalarını kullanarak iç yapısını ölçmeye ve görüntülemeye çalışır.,tr
489,Güneş'in bilgisayar modellemesi de iç katmanları araştırmak amacıyla kuramsal bir araç olarak kullanılır.,tr
490,"Güneş çekirdeği merkezden 0,2 Güneş yarıçapına kadar uzanır.",tr
491,"Yoğunluğu 150.000 kg/m³ (Yeryüzünde suyun yoğunluğunun 150 katı) civarında, sıcaklığı da 13.600.000 kelvin kadardır (yüzey sıcaklığı yaklaşık 5.800 kelvindir).",tr
492,Yakın zamandaki SOHO (Solar and Heliospheric Observatory) misyonunun getirdiği bilgiler çekirdekte ışınsal bölgeye doğru daha hızlı bir dönme hızı olduğunu belirtmektedir.,tr
493,"Güneş'in yaşamının çoğunda enerji, proton-proton zincirleme tepkimesi diye adlandırılan aşamalardan oluşan ve hidrojeni helyuma çeviren nükleer füzyon ile oluşur.",tr
494,"Çekirdek, füzyon ile önemli derecede ısı oluşturulan tek yerdir.",tr
495,Yıldızın geri kalanı çekirdekten dışarıya doğru transfer edilen enerjiyle ısınır.,tr
496,Çekirdekte füzyonla oluşan tüm enerji arka arkaya gelen katmanlardan geçerek Güneş ışık küresine ulaşır ve buradan uzaya gün ışığı ve parçacıkların kinetik enerjisi olarak yayılır.,tr
497,"Güneş'te serbest olarak bulunan toplam ~8.9×1056 proton (hidrojen çekirdeği) her saniye 3,4×1038 kadarı helyum çekirdeğine dönüşür, saniyede 4,26 milyon ton madde-enerji dönüşüm oranıyla saniyede 383 yottawatt (3,83×1026 W) ya da 9,15×1010 megaton TNT enerji açığa çıkar.",tr
498,"Bu aslında Güneş çekirdeğinde 0,3 µW/cm³ ya da 6 µW/kg madde gibi oldukça düşük bir enerji üretimi oranına karşılık gelir.",tr
499,"Örneğin insan vücudu yaklaşık olarak 1,2 W/kg ısı üretir, yani bu da Güneş'in birim kütle başına milyonlarca katı demektir.",tr
500,Dünya üzerinde benzer parametreler kullanılarak plazma ile enerji üretilmesi tamamen mantıksız olacaktır çünkü orta kapasitede 1 GW'lık bir füzyon güç santralı bir küp mil hacminde 170 milyar tonluk plazmaya ihtiyaç duyacaktır.,tr
501,"Dolayısıyla yeryüzünde bulunan füzyon reaktörleri, Güneş'in içindekinden çok daha yüksek plazma sıcaklıkları kullanmaktadır.",tr
502,"Nükleer füzyon hızı, yoğunluk ve sıcaklığa çok yakından bağlıdır, dolayısıyla çekirdekteki füzyon hızı kendi kendini düzenleyen bir dengeye sahiptir.",tr
503,"Biraz yüksek bir füzyon hızı sonucunda çekirdek ısınarak dış katmanlara doğru hafifçe genişleyecek, füzyon hızını azaltacak ve kendini düzenleyecektir.",tr
504,Biraz düşük bir füzyon hızı da çekirdeğin soğumasına ve daralmasına dolayısıyla da füzyon hızının artmasına neden olacaktır.,tr
505,"Nükleer füzyon tepkimeleri sonucunda açığa çıkan yüksek enerjili fotonlar (kozmik, gama ve X ışınları) Güneş plazmasının yalnızca birkaç milimetresi tarafında emilir ve tekrar rastgele yönlerde çok az enerji kaybederek tekrar yayılır, bu nedenle de ışımanın Güneş'in yüzeyine ulaşması uzun zaman alır.",tr
506,Foton yolculuk zamanı 10.000 ila 170.000 yıl kadar sürer.Konveksiyonel dış katmandan şeffaf yüzey ışık küreye doğru son bir yolculuktan sonra fotonlar görünür ışık olarak kaçar.,tr
507,Güneş'in merkezinde bulunan her gama ışını uzaya kaçmadan önce birkaç milyon görünür ışık fotonuna dönüşür.,tr
508,"Nötrinolar da çekirdekteki tepkimelerde oluşur ama fotonların aksine nadiren madde ile etkileşime girer, dolayısıyla hemen hemen hepsi Güneş'ten hemen kaçabilir.",tr
509,"Çok uzun yıllar, Güneş'te üretilen nötrinoların ölçümü kuramlar sonucu tahmin edilenden üç kat daha düşüktü.",tr
510,Bu tutarsızlık yakın zamanda nötrino salınım etkilerinin keşfiyle çözüldü.,tr
511,"Güneş gerçekten de kuramlarca önerilen miktarda nötrinoyu açığa çıkarmakta, ancak nötrino algılayıcıları bunların üçte ikisini kaçırmaktadır.",tr
512,"Bunun sebebi, nötrinoların kuantum sayılarını değiştirmeleridir.",tr
513," Yaklaşık 0,2 Güneş yarıçapından 0,7 Güneş yarıçapına kadar bulunan madde, çekirdekteki yoğun ısıyı dışarı doğru termal radyasyonla taşıyacak kadar sıcak ve yoğundur.",tr
514,"Bu bölgede ısı yayımı yoktur, yükseklik arttıkça madde soğusa da sıcaklık düşümü adyabatik sapma oranından düşük olduğu için ısı yayımı oluşamaz.",tr
515,Isı ışınım yoluyla iletilir.,tr
516,Hidrojen ve helyum iyonları foton açığa çıkarır.,tr
517,Fotonlar diğer iyonlar tarafından emilmeden bir miktar yol alır.,tr
518,Bu şekilde enerji dışarı doğru çok yavaş bir hızla ilerler.,tr
519,Işınsal ile ısıyayımsal bölge arasında tachocline adı verilen bir geçiş katmanı bulunur.,tr
520,Burada ışınsal bölgenin tekdüze dönüşüyle ısıyayımsal bölgenin kademeli dönüşü arasında oluşan ani değişiklik büyük bir kırılmaya neden olur.,tr
521," Güneş'in dış katmanında, yani yarıçapının %70 aşağısına kadar olan bölgede plazma ısıyı dışarıya doğru ışıma yoluyla iletecek kadar yoğun ve sıcak değildir.",tr
522,Sonuç olarak sıcak sütunların yüzeye yani ışık küreye doğru madde taşıdığı ısı yayımı oluşur.,tr
523,Yüzeye çıkan madde soğuyunca tekrar ısıyayımsal bölgenin başladığı yere çökerek ışınsal bölgenin üst kısmından daha fazla ısı alır.,tr
524,Isıyayımsal bölgede bulunan termal sütunlar Güneş'in yüzeyinde belirli bir iz bırakır.,tr
525,Güneş'in iç bölgesinin dış katmanı olan bu bölgedeki türbülanslı ısı yayımı küçük ölçekli bir dinamo yaratarak Güneş'in yüzeyinin tamamında manyetik kuzey ve güney kutuplar yaratır.,tr
526," Işık küre, Güneş'in görünen yüzeyi, hemen altında görünen ışığa opak olduğu katmandır.",tr
527,Işık kürenin üzerinde görünen gün ışığı uzaya serbestçe yayılır ve enerjisi Güneş'ten uzaklaşır.,tr
528,Opaklıkta olan değişiklik görünen ışığı kolayca soğuran H- iyonlarının miktarlarının azalmasıdır.,tr
529,Buna karşın görünen ışık elektronların hidrojen atomlarıyla H- iyonu oluşturmak için tepkimeye girmesiyle oluşur.,tr
530,Işık küre on ile yüz kilometre arasındaki kalınlığıyla Dünya üzerinde bulunan havadan daha az opaktır.,tr
531,Işık kürenin üst kısmının alt kısmından soğuk olması nedeniyle Güneş ortada kenarlara nazaran daha parlakmış gibi görünür.,tr
532,Güneş'in kara cisim ışınımı 6.000 K sıcaklığında olduğunu gösterir.,tr
533,Işık kürenin parçacık yoğunluğu yaklaşık 1023 m−3'dir.,tr
534,Bu da Dünya hava yuvarının deniz düzeyindeki parçacık yoğunluğunun %1'i kadardır.,tr
535,Işık kürenin ilk optik tayf incelemeleri sırasında bazı soğurma çizgilerinin o zamanlar Dünya üzerinde bilinen hiçbir elemente ait olmadığı anlaşıldı.,tr
536,1868 yılında Norman Lockyer bunun yeni bir elemente ait olduğu varsayımını öne sürdü ve adını Yunan Güneş tanrısı Helios'tan esinlenerek helyum koydu.,tr
537,Bundan ancak 25 yıl sonra helyum yeryüzünde izole edilebildi.,tr
538,Güneş'in ışık küre üzerinde bulunan bölümlerine topluca Güneş gaz yuvarı denir.,tr
539,"Radyo dalgalarından görünür ışığa ve gama ışınlarına kadar olan elektromanyetik spektrumda çalışan teleskoplarlarla görünebilir ve başlıca beş bölgeden oluşur: Sıcaklık ineci, renk yuvarı, geçiş bölgesi, korona ve gün yuvarı.",tr
540,Güneş'in dış gaz yuvarı sayılan gün yuvarı Plüton'un yörüngesinin çok ötesine gündurguna kadar uzanır.,tr
541,Gündurgunda yıldızlararası ortam ile şok dalgası şeklinde bir sınır oluşturur.,tr
542,"Renk yuvarı, geçiş bölgesi ve korona Güneş'in yüzeyinden daha sıcaktır.",tr
543,Sebebi tamamen kanıtlanmasa da kanıtlar Alfvén dalgalarının koronayı ısıtabilecek kadar enerjiye sahip olabileceğini göstermektedir.Güneş'in en soğuk bölgesi ışık kürenin yaklaşık 500 km üzerindeki sıcaklık ineci bölgesidir.,tr
544,Sıcaklık yaklaşık 4.000 K'dir.,tr
545,Bu bölge karbonmonoksit ve su gibi basit moleküllerin soğurma tayflarıyla fark edilebileceği kadar soğuktur.,tr
546,"Sıcaklık ineci bölgenin hemen üzerinde 2.000 km kalınlığında, yayılım ve soğurma çizgilerinin egemen olduğu ince bir katman bulunur.",tr
547,"Adının renk yuvarı olmasının nedeni, Güneş tutulmalarının başında ve sonunda bu bölgenin renkli bir ışık olarak görülmesidir.",tr
548,Renk yuvarının sıcaklığı yükseldikçe artar ve en üst bölgede 100.000 K'e erişir.,tr
549,"Işık kürenin üzerinde, sıcaklığın çok hızla 100.000 K'den bir milyon K'e çıktığı geçiş bölgesi yer alır.",tr
550,Sıcaklık artışının nedeni bölgede bulunan helyumun yüksek sıcaklıklar nedeniyle tamamen iyonize olarak faz geçişidir.,tr
551,Geçiş bölgesi kesin belirli bir yükseklikte oluşmaz.,tr
552,Daha çok renk yuvarıda bulunan iğnemsi ve ipliksi yapıların çevresinde bir ayça oluşturur ve sürekli kaotik bir hareket içindedir.,tr
553,"Geçiş bölgesi yeryüzünden kolay görülmez ama uzaydan, elektromanyetik spektrumun morötesi bölümüne kadar hassas cihazlar tarafından kolayca gözlemlenebilir.",tr
554,Korona hacim olarak Güneş'ten çok daha büyük olan dış gaz yuvarı katmanıdır.,tr
555,Korona tüm Güneş Sistemi'ni ve gün yuvarınını kaplayan Güneş rüzgârına pürüzsüzce geçiş yapar.,tr
556,Korona'nın Güneş yüzeyine yakın olan alt katmanlarının parçacık yoğunluğu 1014–1016 m−3'dur.,tr
557,Sıcaklığı birkaç milyon kelvin civarındadır.,tr
558,"Gün yuvarı ise yaklaşık 20 Güneş yarıçapınden (0,1 GB) Güneş Sistemi'nin en son noktasına kadar uzanır.",tr
559,İç sınırlarının tanımı Güneş rüzgârının süperalfvénik akışa sahip olması yani bu akışın Alfvén dalgalarının hızından daha fazla olması ile belirlenir.,tr
560,Bu sınırın dışındaki türbülans ya da dinamik kuvvetler Güneş koronasının şeklini etkilemez çünkü bilgi ancak Alfvén dalgalarının hızıyla yayılabilir.,tr
561,"Güneş rüzgârı, sürekli olarak gün yuvarı boyunca dışa doğru akar, Güneş'ten 50 GB ötede gündurguna çarpana kadar Güneş manyetik alanını spiral bir şekle sokar.",tr
562,"Aralık 2004'te Voyager 1 uzay sondasının, gündurgun olduğuna inanılan bir şok dalgası cephesini geçtiği bildirildi.",tr
563,Her iki Voyager sondası da sınıra yaklaştıkça daha yüksek düzeyde enerji yüklü parçacıkların varlığını kaydetti.,tr
564," Güneş, atomdan büyük her nesne gibi kimyasal elementlerden oluşmuştur.",tr
565,"Birçok bilim insanı bu elementlerin bolluklarını, gezegenlerdeki elementlerle olan bağlantılarını ve Güneş'in içindeki dağılımlarını araştırmıştır.",tr
566," Bazı elementlerin karakteristik kütle oranları şöyledir:Hidrojen: %75 Helyum: %24 Metaller %11968 yılında Belçikalı bir bilim insanı lityum, berilyum ve bor bolluklarının önceden düşünüldüğünden daha fazla olduğunu bulmuştur.",tr
567,2005 yılında üç bilim insanı neon bolluğunun önceden düşünüldüğünden daha fazla olabileceğini helyosismolojik gözlemlere dayanarak önermişlerdir.,tr
568,"1986'ya kadar Güneş'in helyum içeriğinin Y=0,25 olduğu genel kabul görmüştü ancak bu tarihte iki bilim insanı Y=0,279 değerinin daha doğru olduğunu iddia etmiştir.",tr
569,1970'lerde birçok araştırma Güneş'te bulunan demir grubu elementlerin bolluğuna odaklandı.,tr
570,Tek iyonlu demir grubu elementlerinin gf değerlerinin ilk 1962'de bulunmuş ve geliştirilmiş f değerleri 1976'da hesaplanmıştır.,tr
571,"Kobalt ve mangan gibi bazı demir grubu elementlerinin bolluk tespitleri, çok ince yapıya sahip olmalarından ötürü zordur..Güneş içinde bulunan elementlerin dağılımı birçok değişkene bağlıdır, örneğin kütleçekimi nedeniyle ağır elementler (örneğin helyum) Güneş kütlesinin merkezine yakın dururken, ağır olmayan elementler (örneğin hidrojen) Güneş'in dış katmanlarına doğru yayılır.",tr
572,Özellikle Güneş'in içinde helyumun dağılımı özel olarak ilgi çekmektedir.,tr
573,Helyumun dağılma sürecinin zamanla hızlandığı ortaya çıkarılmıştır.,tr
574,"Güneş'in dış katmanını oluşturan ışık kürenin bileşimi, içinde bulunan döteryum, lityum, bor ve berilyum dışında, Güneş Sistemi'nin oluşumundaki kimyasal bileşime örnek olarak alınmaktadır.",tr
575, Uygun filtrelemeyle Güneş gözlemlendiğinde ilk dikkati çeken etrafına göre daha soğuk olması nedeniyle daha koyu gözüken belirli sınırlara sahip Güneş lekeleridir.,tr
576,"Güneş lekeleri, güçlü manyetik kuvvetlerin ısı yayımını engellediği ve sıcak iç bölgeden yüzeye doğru enerji transferinin azaldığı yoğun manyetik etkinliğin olduğu bölgelerdir.",tr
577,Manyetik alan koronanın aşırı ısınmasına neden olur ve yoğun Güneş püskürtüleri ile koronada kütle fırlatılmasına neden olan etkin bölgeler oluşturur.,tr
578,Güneş'in üzerinde görünür Güneş lekelerinin sayısı sabit değildir ama Güneş döngüsü denen 11 yıllık bir döngü içinde değişiklik gösterir.,tr
579,Döngünün tipik minimum döneminde çok az Güneş lekesi görünür ve hatta bazen hiç görünmez.,tr
580,Gözükenler yüksek enlemlerde bulunur.,tr
581,Güneş döngüsü ilerledikçe Spörer yasasının açıkladığı gibi Güneş lekelerinin sayısı artar ve ekvatora doğru yaklaşır.,tr
582,Güneş lekeleri genelde zıt manyetik kutuplara sahip çiftler olarak bulunur.,tr
583,"Ana Güneş lekesinin manyetik polaritesi her Güneş döngüsünde değişir, dolayısıyla bir döngüde kuzey manyetik kutba sahip olan leke bir sonraki döngüde güney manyetik kutba sahip olur.",tr
584,Güneş döngüsünün uzayın durumu üzerinde büyük etkisi vardır ve Dünya'nın iklimi üzerinde de önemli bir etki yapar.,tr
585,"Güneş etkinliğinin minimumda olduğu dönemler soğuk hava sıcaklıklarıyla, normalden daha uzun süren Güneş döngüleri de daha sıcak hava sıcaklıklarıyla ilişkilendirilir.",tr
586,17. yüzyılda Güneş döngüsünün birkaç on yıl boyunca tamamen durduğu gözlemlenmiştir; bu dönemde çok az Güneş lekesi görülmüştür.,tr
587,Küçük Buz Çağı ya da Maunder minimumu diye bilinen bu dönemde Avrupa'da çok soğuk hava sıcaklıklarıyla karşılaşılmıştır.,tr
588,Daha da önceleri benzer minimum dönemler ağaç halkalarının analiziyle ortaya konmuştur ve bu dönemler normalden daha düşük global hava sıcaklıklarıyla eşleşmektedir.,tr
589," FışkırmalarGüneş fışkırmaları, yanan hidrojen gazının, Güneş’in magnetik alan kuvvetleri tarafından desteklenerek, taçtan dışarı yay gibi uzanmasıdır.",tr
590,"Bazıları uzaya, saniyede 400 m hızla fırlarlar.",tr
591, Çok yeni bir teori Güneş'in çekirdeğindeki manyetik kararsızlıkların 41.000 ya da 100.000 yıllık periyotlarda değişikliklere sebep olduğunu öne sürmektedir.,tr
592,"Bu kuram, buzul çağlarını Milankovitch döngülerinden daha iyi açıklayabilir.",tr
593,Astrofizik alanındaki birçok kuram gibi bu da doğrudan test edilemez.,tr
594,Uzun yıllar boyuncaDünya üzerinde tespit edilen Güneş'ten gelen nötrinoların sayısı standart Güneş modeline göre tahmin edilenin yarısı ile üçte biri arasında değişmekteydi.,tr
595,Bu aykırı sonuç Güneş nötrino problemi olarak bilinir.,tr
596,Problemi çözmek için öne sürülen kuramlar ya Güneş'in iç sıcaklığını azaltarak daha düşük bir nötrino akısını açıklamaya çalışıyordu ya da nötrinoların Güneş'ten Dünya'ya gelirken salınıma uğradığını yani varlığı tespit edilemeyen tau ve muon nötrino parçacıklarına dönüştüğünü öneriyordu.,tr
597,1980'lerde nötrino akısınıolabildiğince tam olarak ölçebilmek için Sudbury Nötrino Gözlemevi ve Kamiokande gibi birkaç nötrino gözlemevi kuruldu.,tr
598,Bu gözlemevlerinden gelen sonuçlar sonunda nötrinoların çok küçük durak kütlesi (rest mass) olduğunu ve gerçekten de salındıklarını gösterdi.,tr
599,"Hatta, 2001 yılında Sudbury Nötrino Gözlemevi doğrudan üç tip nötrinoyu da tespit etmeyi başardı ve Güneş'in toplam nötrino ışıma oranının standart Güneş modeli ile uyumlu olduğunu ortaya çıkardı.",tr
600,Nötrino enerjisine bağlı olarak Dünya'da görünen nötrinoların üçte biri elektron nötrino tipindedir.,tr
601,"Bu oran maddede nötrino salınımını açıklayan, madde etkisi diye de bilinen Mikheyev-Smirnov-Wolfenstein (MSW) etkisi ile tahmin edilen oranla uyumludur.",tr
602,Dolayısıyla problem artık çözülmüştür.,tr
603, Güneş'in optik yüzeyi ışık küre yaklaşık 6.000 K'lik bir sıcaklığa sahiptir.,tr
604,Bunun üzerinde 1.000.000 K'lik Güneş koronası bulunur.,tr
605,"Koronanın bu aşırı yüksek sıcaklığı, ışık küreden doğrudan ısı iletimi dışında başka bir kaynaktan ısıtıldığını gösterir.",tr
606,Koronayı ısıtmak için gerekli olan enerjinin ışık kürenin altında bulunan ısıyayımsal bölgedeki türbülanslı hareketten kaynaklandığı düşünülmüş ve koronanın nasıl ısındığına dair iki ana işleyiş önerilmiştir.,tr
607,Bunlardan birincisi dalga ısınmasıdır.,tr
608,"Isıyayımsal bölgedeki türbülanslı hareket ses, kütleçekim ve manyetohidrodinamik dalgalar üretir.",tr
609,Bu dalgalar yukarı doğru hareket eder ve koronada dağılarak enerjilerini ortamdaki gaza ısı olarak verir.,tr
610,İkincisi ise manyetik ısınmadır.,tr
611,Işık küresinde hareketin sürekli olarak oluşturduğu manyetik enerji Güneş püskürtüsü gibi büyük ve buna benzer birçok küçük olayla yayılır.Şu anda dalgaların etkin bir ısı yayma işleyişi olup olmadığı çok açık değildir.,tr
612,Alfvén dalgaları dışında tüm dalgaların koronaya ulaşmadan önce dağıldıkları ortaya çıkarılmıştır.,tr
613,Alfvén dalgaları da korona da kolayca dağılmamaktadır.,tr
614,Günümüzde araştırma daha çok püskürtü yolu ile ısınma işleyişine doğru yönelmiştir.,tr
615,Korona ısınmasını açıklamak için olası bir görüş sürekli küçük ölçekli püskürtülerdir ve hâlâ araştırılmaktadır.,tr
616," Güneş gelişiminin kuramsal modelleri 3,8 ile 2,5 milyar yıl önce Arkeyan Devir'de Güneş'in bugünkünden % 75 daha az parlak olduğunu önerir.",tr
617,Bu kadar zayıf bir yıldız Dünya üzerinde su varlığını destekleyemeyeceğinden hayatın da gelişememesi gerekirdi.,tr
618,"Ancak jeolojik kayıtlar Dünya'nın tarihi boyunca oldukça sabit bir sıcaklıkta kaldığını gösterir, hatta genç Dünya bugünden biraz daha sıcaktır.",tr
619,"Bilim insanları arasında varılan görüş birliği genç Dünyanın atmosferinde oldukça fazla miktarda sera gazlarının (karbon dioksit, metan ve/veya amonyak) bulunması nedeniyle Güneş'ten gelen az enerjiyi atmosferde hapsettikleri fazla ısıyla dengelediğidir.",tr
620,Güneş içinde bulunan tüm madde yüksek sıcaklıklardan ötürü gaz ve plazma hâlindedir.,tr
621,Bu nedenle Güneş ekvatorda yukarı enlemlerde olduğundan daha hızlı döner.,tr
622,Ekvatorda dönüş hızı 25 gün iken kutuplarda 35 günde kendi etrafında döner.,tr
623,Bu kademeli dönüş sonucunda manyetik alan çizgilerinin zamanla kıvrılarak manyetik alan halkaları oluşturması Güneş'in yüzeyinden patlamalarla ayrılarak Güneş lekeleri ve Güneş püskürtüleri oluşumuna neden olur.,tr
624,Bu kıvrılma hareketi solar dinamonun oluşmasına ve 11 yıllık Güneş döngüsü ile Güneş'in manyetik alanının yön değiştirmesine neden olur.,tr
625,Güneş'in dönen manyetik alanının gezegenlerarası ortamda bulunan plazma üzerindeki etkisi gün yuvarı akım katmanını oluşturur.,tr
626,Bu katman farklı yönleri gösteren manyetik alanları ayırır.,tr
627,Gezegenlerarası ortamda bulunan plazma aynı zamanda Dünya'nın yörüngesinde Güneş'in manyetik alanının kuvvetinden de sorumludur.,tr
628,Eğer uzay bir vakum olsaydı Güneş'in10−4 tesla manyetik dipol alanı uzaklığın kübüyle azalarak 10−11 tesla olacaktı.,tr
629,Ancak uydu gözlemleri bunun 100 kat daha fazla kuvvetli olduğunu ve 10−9 tesla civarında olduğunu göstermektedir.,tr
630,"Manyetohidrodinamik (MHD) kuram manyetik alan içindeki iletken bir akışkanın (örneğin gezegenlerarası ortam) yine manyetik alan yaratan elektrik akımları indüklediğini söyler, dolayısıyla bir MHD dinamo gibi hareket eder.",tr
631," Gökyüzü'nde bulunan parlak bir disk olan Güneş, ufuğun üzerindeyken gün, ortada yokken de gece olur kavrayışı İnsanoğlu'nun Güneş hakkındaki en temel görüşüdür.",tr
632,Tarihöncesi ve antik çağ dönemi kültürlerde Güneş'in bir tanrı olduğuna ya da diğer doğaüstü olaylara neden olduğuna inanılırdı.,tr
633,Güney Amerika'daki İnka ve günümüz Meksika'sındaki Aztek uygarlıklarının merkezinde Güneş'e tapınma bulunmaktadır.,tr
634,Birçok antik anıt Güneş ile ilgili fenomenlere göre yapılmıştır.,tr
635,Örneğin taş megalitler oldukça doğru bir şekilde gündönümünü işaret eder.,tr
636,"En tanınmış megalitler Nabta Playa, Mısır, İngiltere'de Stonehenge'dedir.",tr
637,"Meksika'da Chichén Itzá'da bulunan El Castillo piramidi, ilkbahar ve sonbahar ekinokslarında merdivenlerden yukarı yılanların çıktığını gösteren gölgeler verecek şekilde tasarlanmıştır.",tr
638,"Sabit yıldızlara göre Güneş tutulum boyunca zodyaktan geçerek bir yıl içinde tam tur atıyormuş gibi görünür, dolayısıyla da Yunan gökbilimciler tarafından yedi gezegenden biri olarak sayılırdı.",tr
639,Haftanın günlerine de bu yedi gezegenin adı verilmiştir.,tr
640, Güneş hakkında ilk bilimsel açıklamayı yapan insanlardan birisi Yunan filozof Anaxagoras Güneş'in tanrı Helios'un arabası olmadığını Peloponnez'den bile büyük devasa yanan bir metal top olduğunu söylemiştir.,tr
641,Bu sapkın düşünceyi öğrettiği için iktidardakiler tarafından tutuklanmış ve ölüm cezasına çarptırılmıştır ancak Perikles'in araya girmesiyle daha sonra serbest bırakılmıştır.,tr
642,Dünya ile Güneş arasındaki uzaklığı tam olarak ilk hesaplayan insan 3. yüzyılda Eratosthenes olmuştur.,tr
643,Bulduğu 149 milyon km uzaklık günümüzde kabul edilen uzaklık ile aynıdır.,tr
644,Gezegenlerin Güneş'in etrafında döndüğü kuramı Yunan Samoslu Aristarchus ve Hintler tarafından önerilmiştir.,tr
645,Bu görüş 16. yüzyılda Mikolaj Kopernik tarafından tekrar ele alınmıştır.,tr
646,"17. yüzyılın başında teleskobun bulunuşuyla Güneş lekeleri Thomas Harriot, Galileo Galilei ve diğer gökbilimcileri tarafından detaylı olarak gözlemlenebilmiştir.",tr
647,"Galileo, Güneş lekelerinin Batı uygarlığında bilinen ilk gözlemlerini yapmış ve bunların Güneş ile Dünya arasında dolaşan küçük gökcisimleri olmadığını aksine Güneş'in yüzeyinde olduğunu varsaymıştır.",tr
648,Güneş lekeleri Han hanedanından beri gözlemlenmekte ve Çinli gökbilimciler tarafından yüzyıllardır kayıtları tutulmaktaydı.,tr
649,"1672'de Giovanni Cassini ve Jean Richer mars olan uzaklığı belirledi, dolayısıyla da Güneş'e olan uzaklığı hesap edebildiler.",tr
650,Isaac Newton bir prizma kullanarak gün ışığını inceledi ve ışığın birçok renkten oluştuğunu gösterdi.,tr
651,1800'de William Herschel Güneş tayfının kırmızı bölümünün ötesinde kızılötesi ışımayı keşfetti.,tr
652,1800'lerde Güneş'in spektroskopik incelenmesinde ilerlemeler kaydedilmiştir.,tr
653,Joseph von Fraunhofer tayf üstünde soğurma çizgilerinin ilk gözlemlerini gerçekleştirmiştir.,tr
654,Tayf üzerindeki en kuvvetli soğurma çizgilerinin adı günümüzde Fraunhofer çizgileri olarak bilinir.,tr
