,Sentence,Language_code
380,عادةً ما تنشأ البقع الشمسية بين زوجين من الأقطاب المغناطيسية.,ar
381,تتبدل الأقطاب المغناطيسية كل دورة شمسية، بذلك كل قطب مغناطيسي شمالي في دورة يتحول إلى قطب جنوبي في الدورة التالية.تؤثر الدورة الشمسية بشكل كبير على مناخ الفضاء، إضافة إلى تأثيرها الكبير على مناخ الأرض حيث أنه لضياء الشمس علاقة كبيرة مع النشاط المغناطيسي.,ar
382,يميل النشاط الشمسي عند أدنى الدورة إلى أن يكون مرتبطاً مع درجات الحرارة الأخفض، في حين أكثر من متوسط الدورة يرتبط بدرجات الحرارة الأعلى.,ar
383,في القرن السابع عشر بدا أن الدورة الشمسية قد توقفت لعدة عقود فعدد قليل من البقع لوحظ خلال هذه الفترة مما أدى إلى نشوء ما عُرف بالعصر الجليدي الصغير، فشهدت أوروبا درجات الحرارة الباردة على نحو غير عادي.,ar
384,وقد تم اكتشاف الحرارة الدنيا من خلال تحليل حلقات جذوع الأشجار ويبدو أنها قد تزامنت مع أقل من متوسط درجات الحرارة العالميةتوجد نظرية تدعي أن هناك عدم استقرار مغناطيسي في نواة الشمس تسبب تقلبات مع فترات طويلة من السنوات تتراوح ما بين 41000 إلى 1000000 سنة.,ar
385,يمكن لهذه النظرية أن توفر أفضل تفسير للعصور الجليدية من دورات ميلانكوفيتش.,ar
386, تشكلت الشمس قبل حوالي 4.57 مليار سنة نتيجة انهيار قسم من سحابة جزيئية عملاقة والتي كانت تحتوي في معظم تركيبها على الهيدروجين والهيليوم، ومن الممكن أن تكون هذه السحابة قد شكلت نجوماً أخرى.,ar
387,وقد قدر هذا العمر استناداً إلى النمذجة باستخدام الحاسوب لتقدير الطور النجمي ومن خلال علم التسلسل الزمني الكوني أيضاً.,ar
388,كانت النتائج منسجمة مع بيانات التأريخ الإشعاعي لمواد قديمة من المجموعة الشمسية.كشفت الدراسات على النيازك القديمة آثار نوى مستقرة من النظائر قصيرة العمر مثل الحديد-60 والذي يتشكل فقط في انفجارات قصيرة المدى للنجوم.,ar
389,ويؤشر هذا إلى أنه يجب أن ينفجر مستعر أعظم أو اثنين بالقرب من مكان تشكل الشمس.,ar
390,ومن المحتمل بأن الموجة الصدمية الناتجة عن انفجار المستعر الأعظم قد حثت على تشكل الشمس عن طريق ضغط الغازات ضمن السحابة الجزيئية، وتسببت بانهيار داخل السحابة في منطقة ما تحت تأثير جاذبيتها.,ar
391,الجزء المنفصل من السحابة المنهارة بدأ بالدوران بسبب مصونية الزخم الزاوي وبدأت حرارته بالازدياد مع ارتفاع الضغط، نتيجة لذلك تجمعت معظم الكتلة في المركز، بينما طارت البقية لخارج القرص والتي شكلت الكواكب وبقية النظام الشمسي.,ar
392,ولد الضغط والحرارة في نواة السحابة المنفصلة كمية كبيرة من الحرارة كما تراكم مزيد من الغاز من محيط القرص، أخيراً تسبب ذلك ببدأ التفاعلات النووية وبذلك ولدت شمسنا.,ar
393,تعتبر الشمس الآن في منتصف عمرها كنجم نسق أساسي، وخلال هذه المرحلة يكون تفاعلات هيدروجينية تحول الهيدروجين إلى الهيليوم.ففي كل ثانية يتحول أكثر من مليون طن من المادة إلى طاقة ضمن نواة الشمس منتجةً نيترونات وإشعاعات شمسية، هذه النسبة تعادل تحويل ما يقارب من 100 ضعف من كتلة الأرض إلى طاقة.,ar
394,تقضي الشمس في مرحلة النسق الأساسي منذ بدايتها وحتى نهايتها حوالي 10 مليار سنة.لا تملك الشمس كتلة كافية لتنفجر كمستعر أعظم، وبدلاً من ذلك فإنه بعد 5 مليار سنة ستدخل في طور عملاق أحمر، حيث ستمتد الطبقات الخارجية منها بسبب نفاد وقود الهيدروجين في النواة وستتقلص النواة وتسخن.,ar
395,سيستمر اندماج الهيدروجين حول النواة الحاوية على الهيليوم والتي ستتمدد بشكل مستمر طالما هناك إنتاج للهيليوم.,ar
396,حالما تصل درجة حرارة النواة إلى 100 مليون كلفن يبدأ اندماج الهيليوم وإنتاج الكربون لتدخل الشمس طور عملاق مقارب.,ar
397,يتبع مرحلة العملاق الأحمر نبضات حرارية شديدة تسبب تخلص الشمس من طبقاتها الخارجية وتشكيل سديم كوكبي.,ar
398,الشيء الوحيد الذي يبقى بعد قذف الطبقات الخارجية هي النواة الحارة، والتي ستبرد ببطأ وتضمحل لقزم أبيض خلال مليارات السنين.,ar
399,وهذا هو سيناريو تطور النجوم متوسطة الكتلة.,ar
400, من المعروف أن مصير الأرض محسوم بالزوال في النهاية.,ar
401,عندما تتحول الشمس إلى عملاق أحمر فإن نصف قطره سيمتد لخلف مدار الأرض الحالي، حيث أن نصف قطر العملاق الأحمر سيكون أكبر بـ 250 ضعف من قطرها الحالي.,ar
402,ومع الوقت سيتحول العملاق الأحمر إلى عملاق مقارب، حيث ستفقد الشمس 30% من كتلتها بسبب الرياح النجمية، لذلك ستفلت الكواكب من مداراتها للخارج، ويعتقد أن الأرض ستكون بمنأى عن ذلك، لكن يعتقد العلماء بأن الأرض ستبتلع من قبل الشمس بسبب قوى المد والجزر.,ar
403,وحتى لو نجحت الأرض من الإفلات من ابتلاع الشمس، فإن الماء على سطحها سيغلي، ومعظم غلافها الجوي سوف يهرب باتجاه الفضاء.,ar
404,وحتى خلال الحياة النجمية للشمس ضمن نوع النسق الأساسي، فإن ضياء الشمس سيزداد تدريجياً (10% كل مليار سنة) وبالتالي سترتفع درجة حرارتها تدريجياً مما سيكون له عظيم الأثر على الأرض.,ar
405,من المعلوم أن الشمس كانت أكثر خفوتاً في الماضي، ومن الممكن أن يكون هذا سبب بدأ الحياة على الأرض قبل حوالي مليار سنة.,ar
406,ازدياد الحرارة بهذا الشكل ستؤدي إلى تسخين حرارة الأرض وتبخر مياه الأرض من على سطحها في المليار السنة القادمة، مما سيقضي على جميع أشكال الحياة على الأرض.,ar
407,تتموضع الشمس بالقرب من ذراع داخلي لمجرة درب التبانة يدعى ذراع الجبار، ضمن السحابة البين نجمية المحلية أو سحابة الحزام.,ar
408,ويفترض أنها تبعد عن مركز المجرة من 7.5-8.5 فرسخ فلكي (ما يعادل 25000-28000 سنة ضوئية) وهي محتواة ضمن الفقاعة المحلية وهو وسط من الغازات الساخنة المخلخلة والمحتمل نشوءه بسبب بقايا مستعر أعظم التوأمان.يبعد الذراع المحلي عن أقرب ذراع خارجي له وهو ذراع حامل رأس الغول حوالي 6500 سنة ضوئيةأطلق العلماء على الشمس والمجموعة الشمسية ما يعرف باسم نطاق صالح للسكن.,ar
409,يعتقد أن مدار الشمس حول مركز المجرة بأنه قريب من شكل قطع ناقص مع بعض التشوهات نتيجة لعدم تجانس توزع كتل الأذرع الحلزونية للمجرة.,ar
410,إضافة إلى أن الشمس تتحرك حركة تذبذبية للأعلى والأسفل بالنسبة لمستوي المجرة وتتم هذه الحركة حوالي 2.7 مرة في كل دورة مدارية.أُقترح أن الشمس قد مرت خلال ذراع مجري ذي كثافة أكبر مما تسبب في انقراضات جماعية على الأرض، بسبب زيادة الاصطدامات.,ar
411,تستغرق الدورة المدارية الواحدة للمجموعة الشمسية حوالي مليار سنة (سنة مجرية)،لذلك يعتقد أن الشمس ستكمل 20-25 دورة مدارية خلال حياتها.,ar
412,تبلغ السرعة المدارية للمجموعة الشمسية لحركتها حول مركز المجرة حوالي 251 كم/ث.,ar
413,تستغرق المجموعة الشمسية 1190 سنة للسفر سنة ضوئية واحدة ضمن مجال السرعة هذا أو 7 أيام للسفر مسافة وحدة فضائية.تتأثر حركة الشمس حول مركز كتلة المجموعة الشمسية باضطرابات الكواكب، لذلك كل بضع مئات من السنين تتحول الحركة من حركة عادية إلى حركة تراجعية.,ar
414, تدور الشمس حول مركز درب التبانة، وهي تتحرك حاليًا في اتجاه كوكبة الدجاجة.,ar
415,نموذج بسيط لحركة نجم في المجرة إحداثيات المجرة X و Y و Z عللى النحو التالي: X ( t ) = X ( 0 ) +U ( 0 )κ sin ⁡ ( κ t ) +V ( 0 ) 2 B( 1 − cos ⁡ ( κ t ) ) \sin(\kappa t)+(1-\cos(\kappa t))}Y ( t ) = Y ( 0 ) + 2 A(X ( 0 ) +V ( 0 ) 2 B )t −Ω0B κV ( 0 ) sin ⁡ ( κ t ) +2Ω0 κ2 U ( 0 ) ( 1 − cos ⁡ ( κ t ) ) \right)t-V(0)\sin(\kappa t)+U(0)(1-\cos(\kappa t))}Z ( t ) =W ( 0 )ν sin ⁡ ( ν t ) + Z ( 0 ) cos ⁡ ( ν t ) \sin(\nu t)+Z(0)\cos(\nu t)} حيث U وV وW هي السرعات ذات الصلة فيما يتعلق بالمعيار، B وA ثوابت أورت،Ω0 = A − B =A-B}وهي سرعة الزاوية للدوران المجري، κ = − 4Ω0 B B}}}هو التردد الذري، و ν هو تردد التذبذب العمودي.,ar
416,"بالنسبة للشمس يتم تقدير القيم الحالية لـ U وV وW على أنها ( U ( 0 ) , V ( 0 ) , W ( 0 ) ) = ( 10.00 , 5.25 , 7.17 ) كم/ثانية، وتقديرات الثوابت الأخرى هي A = 15.5 كم/ثانية فرسخ فلكي، B = .212.2 كم/ثانية فرسخ فلكي، K = 37 كم/ثانية فرسخ فلكي، و V = 74 كم/ثانية فرسخ فلكي.",ar
417,نأخذ (X(0 و (Y(0 لتكون صفرية ويقدر (Z(0 أن يكون 17 فرسخاً فلكياً.إضطراب مدار الشمس حول مجرة درب التبانة بسبب التوزيع الغير منتظم للكتلة في مجرة درب التبانة.,ar
418,لقد قيل إن مرور الشمس عبر الأذرع الحلزونية ذات الكثافة العالية يتزامن غالبًا مع حدوث انقراض جماعي على الأرض، ربما بسبب أحداث التأثير المتزايدة (اصطدام (علم الفلك)).يستغرق النظام الشمسي حوالي 225 إلى 250 مليون سنة لاستكمال مدار واحد عبر درب التبانة (سنة مجرية)، لذلك يُعتقد أنه أكمل 20 إلى 25 مدارًا خلال عمر الشمس.,ar
419,تبلغ السرعة المدارية للنظام الشمسي حول مركز درب التبانة حوالي 251 كم/ثانية (156 ميل/ثانية).,ar
420,"في هذه السرعة يستغرق النظام الشمسي حوالي 1,190 سنة لمسافة سنة ضوئية واحدة.تتحرك مجرة درب التبانة فيما يتعلق بإشعاع الخلفية الكونية الميكروي في اتجاه كوكبة الشجاع بسرعة 550 كم/ثانية، وتبلغ سرعة الشمس الناتجة عن إشعاع الخلفية الكونية الميكروي حوالي 370 كم/ثانية في اتجاه الباطية (كوكبة) أو الأسد (كوكبة).",ar
421,وهج الشمس هو شكل مشع غازي ضخم يمتد خارجاً من سطح الشمس، غالباً على شكل حلقي.,ar
422,يكون الوهج متصلاً إلى سطح الشمس في طبقة الميزوسفير، ويمتد إلى طبقة التروبوسفير.على اعتبار أن التروبوسفير يتكون من غازات متأينة شديدة الحرارة تعرف باسم البلازما والتي لا تشع الكثير من الطيف المرئي، الوهج الشمسي يحتوي الكثير من البلازما الأبرد من التروبوسفير والتي تركيبها مشابه لتركيب طبقة الكروموسفير.,ar
423,ويوجد نوعان من الوهج الشمسي.,ar
424, هي تشكيلات تظل ربما أشهر عديدة لا تتغير تغير يذكر.,ar
425,وهذه تظهر غالباً بالقرب من البقع الشمسية وتنشأ من مجالات مغناطيسية وتبقيها على شكلها.في تلك التشكيلات تنتقل المادة عبر خطوط المجالات المغناطيسية فوق سطح الشمس.,ar
426,وهي تبرد وتظهر مظلمة.,ar
427,وعندما تختل المجالات المغناطيسية تسقط تلك المادة على سطح الشمس ثانية، ويشتد الضوء الصادر منها فيما يسمى توهجات هيدر.,ar
428,يعني بصفة عامة انفجار شمسي.,ar
429,تلك هي مظاهر تستغرق عدة دقائق أو ربما عدة ساعات.,ar
430,في تلك الانفجارات تـُدفع مادة بسرعات قد تبلغ 1000 كيلومتر في الثانية إلى خارج الشمس.,ar
431,وهي تنشأ أحيانا من وهج مستقر ، وبعد انتهاء الانفجار تعود إلى شكلها الأصلي.يظهر التوهج الشمسي الشديد في دورة تستغرق حوالي 11 سنة.,ar
432,وخلال تلك الفترات لنشاط الشمس تظهر على الأرض ناحية القطبين الشفق القطبي.,ar
433,الغلاف الشمسي هو اشبه بفقاعة بالفضاء منتفخة من الرياح الشمسية بداخل الوسط النجمي (تتخلل المجرة غازيَ الهيدروجين والهيليوم).,ar
434, تتكون الرياح الشمسية من جزيئات وذرات متأينة من الهالة الشمسية ومجالها وبالضبط من المجال المغناطيسي.,ar
435,وكما هو معروف بأن الشمس تدور مرة كل 27 يوم، فالمجال المغناطيسي المتنقل بواسطة الرياح الشمسية يتحول إلى شكل دوامة.,ar
436,فالأشكال المختلفة من المجالات المغناطيسية للشمس الخارجة مع الرياح الشمسية بإمكانها إنتاج عواصف مغناطيسية في غلاف المجال المغناطيسي للأرض.,ar
437,وسادة تيار الغلاف الشمسيتتموج وسادة تيار الغلاف الشمسي الناشئة داخل الغلاف الشمسي بسبب الحقل المغناطيسي الدوار حول الشمس.,ar
438,وتعتبر تلك الوسادة أضخم بنية داخل النظام الشمسي وهي تمدد من خلاله، ويقال أنها تشبه إلى حد ما تنورة راقصة الباليه.,ar
439, البنية الخارجيةيتحدد الشكل الخارجي للغلاف الشمسي عبر التفاعل ما بين الرياح الشمسية والرياح القادمة عبر الفضاء خارج المدار.,ar
440,فالرياح الشمسية تتدفق خارجة من الشمس إلى جميع الإتجاهات وبسرعة عدة مئات كم/ث (أي حوالي مليون ميل بالساعة) بالقرب من محيط الأرض.,ar
441, صدمة النهاية هي النقطة بالغلاف الشمسي حيث تنخفض سرعة الرياح الشمسية إلى سرعة تحت صوتية (مع الأخذ بالاعتبار النجوم المحيطة) خلال التفاعل مع الوسط النجمي.,ar
442,وهذه تسبب الانضغاط والحرارة وأيضا تغيير في المجال المغناطيسي.,ar
443, الغشاء الشمسي هو النطاق الذي يكون خلف صدمة النهاية في المجال الشمسي، حيث تنخفض سرعة الرياح الشمسية وتتعرض للضغط وتظهر فيها الأعاصير بسبب تفاعلها مع الفضاء النجمي.,ar
444, حافة الغلاف الشمسي هو حد افتراضي يوقف الفضاء النجمي فيه الرياح الشمسية بشكل كامل، فتصبح تلك الرياح من الضعف بحيث لا يمكنها دفع الرياح النجمية القادمة من النجوم المحيطة.,ar
445, هناك أيضا افتراض بأن الشمس أيضا لديها صدمة المقدمة تظهر خلال رحلتها عبر الفضاء ما بين النجمي.,ar
446,سميت تلك الصدمة بهذا الاسم لتشابهها مع مايظهر من أثر السفينة عند ارتطام مقدمتها بالماء ولكن الفرق أن الشمس تصطدم ببلازما الفضاء بدلا من الماء.,ar
447, كانت قياسات معدلات الكترون نيترينو لسنوات والمحددة على الأرض اقل بما بين ثلث إلى نصف الكمية المتوقعة حسب النموذج الشمسي القياسي.عنونت هذه النتجة الشاذة باسم مشكلة نيوترينو الشمس.,ar
448,أٌقترح لحل هذه المشكلة إما تخفيض درجة حرارة داخل الشمس لشرح التدفق المنخفض للنيوترينو، أو أُقترح أنه يمكن للالكترون نيترينو أن يتذبذب، ويتحول لجسيمات غير محددة هي تاو نيترينو وميوون نيترينو أثناء سفره من الشمس إلى الأرض.بنيت عدة مراصد لقياس معدلات النيوتيرنو الشمسي بدأً من عام 1980، وأظهرت هذه المراقبة بأن الإلكترون نيترينو لديه كتلة صغيرة بالإضافة إلى تذبذبه.,ar
449,نجح مرصد سودبوري للنيوترينو في سنة 2001 في تحديد ثلاث أنواع من النيوترينو، ووجد بعد هذا أن الانبعاث الشمسي الكلي للنيوترينو يوافق النموذج القياسي، وبعد تحليل احصائي عويص وجد أن نحو 35% من النيوترينوات القادمة من الشمس من نوع نيوترينو الإلكترون.,ar
450,وهذا توافق مع تأثير ميكهيف- سميرنوف- وولفنشتاين الذي وصف تذبذب النيترينو في المادة.,ar
451,حالياً تعتبر أن هذه المشكلة قد حلت.,ar
452,تبلغ درجة حرارة الغلاف الضوئي للشمس حوالي 6000 كلفن .,ar
453,وتتواجد هالة الشمس فوق الغلاف الضوئي ؛ وترتفع درجة الحرارة في الهالة إلى ما بين 1.000.000 - 2.000.000 كلفن.,ar
454,ويظهر من درجة الحرارة العالية للهالة بأن تسخن نتيجة شيء آخر غير التسخين المباشر بالحمل الحراي من الغلاف الضوئي.يعتقد بأن الطاقة اللازمة لتسخين الهالة تأتي من الحركة المضطربة لمنطقة الحمل أسفل الغلاف الضوئي، وقد أُقترحت آليتين لشرح تسخين الهالة.,ar
455,الفرضية الأولى دعيت بأمواج التسخين حيث أن الحركة المضطربة لمنطقة الحمل تنتج الأمواج الصوتية وجاذبية والأمواج الهيدروديناميك مغناطيسية.,ar
456,تنتقل هذه الأمواج للأعلى وتتبدد في الهالة، لتودع طاقتها في الغاز المحيط على شكل حرارة.,ar
457,في حين تفترض الفرضية الثانية حول التسخين المغناطيسي ، حيث ترتفع أقواس المجال المغناطيسي بنشاط فوق سطح الشمس فتقوم بتسريع بروتونات وأيونات مشحونة مما يرفع من درجة حرارتها ودرجة حرارة ما في طريقها من الغازات في الفضاء .,ar
458,يبدو هذا النشاط المغناطيسي للشمس ما يميزه من إعادة الاتصال المغناطيسي على صورة أقواس ووهج شمسي كبير ، وبأعداد لاتحصى من الاضطرابات الصغيرة تدعى بالوهج النانوي.حالياً، من غير الواضح فيما إذا كانت الأمواج تأثر على آلية التسخين، وجد أن جميع الأمواج باستثناء أمواج إلففين تتبدد أو تنعكس قبل وصولها الهالة.,ar
459,بالإضافة إلى أمواج إلففين لا تتبدد بسهولة في الهالة، لذلك يركز الباحثين باتجاه التسخين المغناطيسي.,ar
460,يقترح النموذج النظري لتطور الشمس بأن الشمس قبل 3.8 إلى 2.5 مليار سنة وخلال العصر الأركي كانت تشع 75% من ضيائها مقارنة باليوم.,ar
461,وبمثل هذا النجم الضعيف، فإنه غير قادر على تزويد سطح الأرض بالماء، والحياة لن تستطيع التطور.مع ذلك، فإن السجلات الجيولوجية تدل على أن الأرض ظلت في درجة حرارة ثابتة إلى حد ما طوال تاريخها، وأن الأرض الوليدة كانت أسخن مما هي عليه اليوم.,ar
462,يجمع العلماء بأن الغلاف الجوي للأرض الوليدة حوت كميات أكبر بكثير من الغازات المسببة للاحتباس الحراري (مثل ثاني أكسيد الكربون، والميثان والأمونيا) مما هو موجود اليوم، والذي حصر كمية أكبر من الحرارة لتعويض الكميات القليلة الواصلة إلى الأرض من الطاقة الشمسية.,ar
463, وضعت الشمس في العديد من الثقافات موضع التبجيل خلال التاريخ البشري، مثلها مثل باقي الظواهر الطبيعية.,ar
464,كان الفهم البشري للشمس على أنها قرص مشع في السماء، وبوجودها فوق خط الأفق يتشكل النهار، وغيابها يسبب الليل، اعتبرت الشمس في الكثير من حضارات ماقبل التاريخ والحضارت القديمة كإله.,ar
465,كانت عبادة الشمس محور لحضارات شعوب كثيرة مثل الإنكا في أمريكا الجنوبية والأزتيك في المكسيك حالياً.,ar
466,بناءً لهذه العبادات بنيت العديد من المعابد مركزة على الظواهر الشمسية وانطباعاتها العقلية، على سبيل المثال حجارة ميغاليث والتي تحدد انقلاب الشمس الصيفي والانقلاب الشتوي.,ar
467,وتقع بعض من أبرز الآثار المغليثية في مصر ومالطا وستونهنج في انكلترا.,ar
468,من أشهر المعالم التي تحدد الانقلاب الشتوي هو نيوغرانغ في أيرلندا.,ar
469,كما أن معبد تشيتشن إيتزا في مدينة تشيتشن إيتزا صمم ليلقي الظلال على شكل الثعابين تسلق الهرم في الاعتدالات الربيعي والخريف.في أواخر الإمبراطورية الرومانية كان يحتفل بمولد الشمس بعيد يعرف باسم سول إنفكتوس (والذي يعيني الشمس التي لاتقهر) بعد وقت قصير من الانقلاب الشتوي خشبية وربما كان سابقة لاحتفالات عيد الميلاد.,ar
470,من حيث النجوم الثابتة تظهر الشمس من الأرض على أنها تدور مرة واحدة في السنة على طول مسير الشمس من خلال دائرة البروج، لذلك اعتبرها علماء الفلك اليوناني أنها واحدة من الكواكب السبعة وسميت أسماء الأسبوع السبعة اعتماداً على ذلك في بعض اللغات.,ar
471, لاحظ علماء الفلك البابليون في الألفية الأولى قبل الميلاد بأن حركة الشمس لم تكن منتظمة على طول مسار الشمس، على الرغم من أنهم لم يدركوا أسباب ذلك.,ar
472,اليوم عرف بأن الأرض لها مدار إهليلجي حول الشمس، لذلك هي تدور بشكل أسرع عندما تكون قرب الشمس (الحضيض) وبشكل أبطأ عندما تكون بعيدة (الأوج) كان الفيلسوف اليوناني أناكساغوراس من أوائل الناس الذين قدموا تفسيراً علمياً للشمس معرفاً إياها على أنها كرة عملاقة ملتهبة من المعدن أكبر من البيلوبونيز بدلا من عجلة حربية يقودها هيليوس، وعرف القمر بأنه يعكس ضوء الشمس.,ar
473,حكم عليه بالسجن وعقوبة الإعدام من قبل السلطات لتعليمه مادعي بالهرطقة، لكنه حرر بعد أن تدخل بريكليس.,ar
474,قدر إراتوستينس المسافة بين الأرض والشمس في القرن الثالث قبل الميلاد، لكن حتى الآن ما زال هناك اختلاف في صحة ترجمة المسافة التي قدرها.,ar
475,حدد كلاوديوس بطليموس المسافة بين الأرض والشمس بأنها 1210 ضعف من قطر الأرض، وهي تعادل 7.71 مليون كيلومتر (0.0515 وحدة فلكية).كان أول من وضع نظرية مركزية الشمس ودوران الكواكب حولها كان أرسطرخس الساموسي في القرن الثالث قبل الميلاد، ومن ثم عدلت من قبل سلوقس.,ar
476,وقد تطور هذا الرأي في القرن السادس عشر وتحوله من نموذج فلسفي إلى نموذج رياضي من خلال أعمال نيكولاس كوبرنيكوس.,ar
477,سمح ظهور التلسكوبات بوضع ملاحظات تفصيلية على البقع الشمسية من قبل توماس هاريوت وغاليليو غاليلي وفلكيين آخرين.,ar
478,ويعتبر غاليليو أول من وضع ملاحظات تلسكوبية على البقع الشمسية وافترضها على أنها متوضعة على سطح الشمس، بدلاً من الرأي بأنها أجسام صغيرة تتحرك بين الأرض والشمس.,ar
479,أول رصد مؤرخ للبقع الشمسية سجله الفلكيين الصينيين في مملكة هان (220-206 قبل الميلاد) والذين حافظوا على تسجيل ملاحظاتهم لعدة قرون.,ar
480,كما سجل ابن رشد ملاحظات عن البقع الشمسية.تضمنت مساهمات علماء الفلك المسلمين أعمال مثل محمد بن جابر بن سنان البتاني الذي اكتشف بأن اتجاه حركة القبا الشمسي متغير.,ar
481,وسجل ابن يونس المصري أكثر من 10000 رصد لتموضع الشمس باستخدام أسطرلاب كبير.,ar
482,كما أن أول رصد لعبور الزهرة كان في سنة 1302 على يد ابن سينا، والذي استنتج بأن الزهرة أقرب للأرض منه للشمس.,ar
483,في حين أن أول رصد لعبور عطارد كان في القرن الثاني عشر بواسطة ابن باجة.حلل إسحاق نيوتن في القرن السابع عشر ضوء الشمس باستخدام الموشور، وبين أنه اللون الأبيض له مكون من تراكب عدة ألوان.,ar
484,في حين اكتشف ويليام هيرشل في سنة 1800 بأن الطيف الشمسي يحوي أشعة تحت حمراء في المجال الطيفي ذو الطول الموجي الأقل من اللون الأحمر.,ar
485,تطورت الدراسة الطيفية للأشعة الشمسية في القرن التاسع عشر فسجل فراونهوفر أكثر من خط طيفي مكون للطيف الشمسي.كان مصدر طاقة الشمس في أوائل العصور العلمية الحديثة لغز محير للعلماء.,ar
486,أقترح اللورد كلفن بأن الشمس جسم يبرد تدريجياً ونتيجة لذلك كان يشع حرارته الداخلية المخزنة.,ar
487,ثم اقترح كلفن وهرمان فون هلمهولتز ألية تركيز الجاذبية لشرح خرج الطاقة الكبيرة للشمس، لكن حسب تقديرهم فإن عمر الشمس سيكون 20 مليون شمس وهو عمر قصير جداً عما أقترحه علماء ذلك العصر والمقدر بـ 300 مليون سنة آنذاك.,ar
488,في سنة 1890 اقترح مكتشف الهيليوم في الطيف الشمسي جوزيف نورمان لوكير نظرية التشكل النيزكي لشرح تشكل وتطور الشمس.,ar
489,في سنة 1904 اقترح إرنست رذرفورد بأن حرارة الشمس يمكن المحافظة عليها من خلال مصدر داخلي للحرارة، واقترح الإضمحلال الإشعاعي كمصدر لهذه الطاقة.,ar
490,وفر ألبرت أينشتاين فكرة أساسية لإنتاج مصدر الطاقة الشمسية من معادلة تكافؤ المادة والطاقة: E = MC2 اقترح آرثر ستانلي إدنغتون في سنة 1920 بأن الضغط والحرارة الكبيرتان في نواة الشمس ستؤدي إلى تفاعلا اندماج نووي بحيث سيندمج بروتون هيدروجيني في نوى الهيليوم، مما سينتج إنتاج طاقة مع تغير في الكتلة.,ar
491,في سنة 1925 أكدت أبحاث سيسيليا باين غابوشكين باستخدام نظريات التأين وفرة الهيدروجين في الشمس.,ar
492,وقد تم تطوير هذا المفهوم النظري للاندماج في عام 1930 من قبل علماء الفيزياء الفلكية سابرامانين تشاندراسخار وهانز بيته، وقد حسب هانز تفاصيل التفاعلين الذريين المنتجين للطاقة كما في طاقة الشمس.وأخيرا، نشر بحث في سنة 1957 من قبل مارغريت بوربيدج بعنوان تجميع العناصر في النجوم.,ar
493,أظهرت أن معظم العناصر في الكون تنتج من التفاعلات النووية داخل النجوم، مثل ما يحدث في شمسنا.,ar
494,كان برنامج بيونير التابع لوكالة ناسا أول من أطلق أقمار صناعية (بيونير 5 و6 و7 و8) لرصد الشمس، وقد أٌطلقت الرحلات ما بين أعوام 1959 إلى 1968.,ar
495,وقد دارت هذه المسبارات في مدار حول الشمس على بعد مماثل لبعد الأرض عن الشمس.,ar
496,ونجحت في جمع أول قياسات عن الرياح والحقل المغناطيسي الشمسي.,ar
497,وقد عمل بيونير 9 لفترة طويلة من الزمن واستمر حتى عام 1983.في عام 1970 أمنت كل من رحلتي هيليوس ومرصد أبولو وسكاي لاب معلومات علمية جديدة حول الرياح الشمسية والهالة.,ar
498,كانت هيليوس 1 و2 نتاج تعاون بين كل من ألمانيا الغربية والولايات المتحدة الأمريكية وقد درست الرياح الشمسية من مدار ضمن مدار عطارد أثناء الحضيض.,ar
499,سكاي لاب هو عبارة عن محطة فضائية أمريكية أطلقت سنة 1973 وقد ضمت هذه المحطة مرصد شمسي يدعى بمرصد أبولو ماونت، والذي كان يشغل من قبل رواد الفضاء العاملين في المحطة.,ar
500,وقد قدم سكاي لاب أول معلومات رصدية عن منطقة الانتقال الشمسي وانبعاثات الأشعة فوق البنفسجية لهالة الشمس.,ar
501,كما تضمنت استكشافاتها الانبعاث الكتلي الإكليلي وثقوب الهالة التي يعرف الآن انها على ارتباط وثيق بالرياح الشمسية.أطلقت ناسا في سنة 1980 مهمة سولار ماكسيموم، صممت هذه المهمة لرصد انبعاثات أشعة غاما والأشعة السينية والأشعة فوق البنفسجية المنبعثة من الوهج الشمسي أثناء أوقات ذروة النشاط الشمسي والضياء الشمسي، لكن بعد أشهر قليلة من إطلاقه تسبب عطل إلكتروني في المسبار بوضعه في وضع الاستعداد، لتمضي السنوات الثلاثة التالية بدون أي نشاط.,ar
502,في عام 1984 استرجع شالنجر وأصلحوا العطل قبل أن يعيدوه إلى مداره، ليلتقط سولار ماكسيموم العديد من الصور لهالة الشمس قبل أن يعود ليدخل الغلاف الجوي الأرضي في يونيو 1989.أطلقت منظمة بحوث الفضاء اليابانية في سنة 1991 المسبار يوكو لرصد الوهج الشمسي والأطوال الموجية للأشعة السينية.,ar
503,سمحت البيانات المجموعة من هذا المسبار للعلماء بتحديد عدة أنواع مختلفة من الوهج الشمسي، كما أثبتت أن الهالة بعيداً عن منطقة الذروة كانت ذات نشاط وديناميكية أعلى مما كان متوقعاً.,ar
504,رصد المسبار يوكو كامل الدورة الشمسية، لكنه دخل في وضع الاستعداد أثناء كسوف سنة 2001.,ar
505,دخل المسبار الغلاف الجوي الأرضي في سنة 2005 ليتحطم هناك.كان مسبار سوهو واحد من أهم المهمات التي جمعت بيانات عن الشمس، وقد تم بنائه بمساهمة كل من ناسا ووكالة الفضاء الأوروبية ليطلق في 2 ديسمبر 1995.,ar
