,Sentence,Language_code
508,"Por cada ruptura en la integridad del campo magnético, se produce un escape de líneas de fuerza Gauss (produciendo las típicas manchas negras), en las que un aumento de estas, puede tener como consecuencia una erupción solar consecuente por la desintegración local del campo gauss.",es
509,"Cuando el Sol se acerca a su máximo desorden, las tormentas solares son máximas.",es
510,Estos periodos se dan cada 11 años.,es
511,"El sol no posee un campo electromagnético como el de la Tierra, sino que posee lo que se denomina viento solar, producido por esas inestabilidades rotacionales del Sol.",es
512,"Si no fuera por eso, los campos magnéticos del Sol quedarían restringidos a la dinámica del plasma.",es
513,"Por esa misma razón, una reacción de fusión entre dos átomos de hidrógeno en el interior del Sol, tarda 11 años en llegar a escapar de las enormes fuerzas gravitatorias y magnéticas.",es
514,El Sol se formó hace 4650 millones de años y tiene combustible para 7500 millones de años más.,es
515,"[31]​[nota 1]​ Después, comenzará a hacerse más y más grande, hasta convertirse en una gigante roja.",es
516,"Finalmente, se hundirá por su propio peso y se convertirá en una enana blanca, que puede tardar unos mil millones de años en enfriarse.",es
517,[32]​ Se formó a partir de nubes de gas y polvo que contenían residuos de generaciones anteriores de estrellas.,es
518,"Gracias a la metalicidad de dicho gas, de su disco circunestelar surgieron, más tarde, los planetas, asteroides y cometas del sistema solar.",es
519,"En el interior del Sol se producen reacciones de fusión en las que los átomos de hidrógeno se transforman en helio, produciéndose la energía que irradia.",es
520,"Actualmente, el Sol se encuentra en plena secuencia principal, fase en la que seguirá unos 5000 millones de años más fusionando hidrógeno de manera estable.",es
521,"Cada segundo se transforman 700 millones de toneladas de hidrógeno en cenizas de helio, este proceso transforma cinco millones de toneladas de materia en energía, lo que da como resultado que el Sol cada vez se vuelve más liviano.",es
522,[17]​ Llegará un día en que el Sol agote todo el hidrógeno en la región central al haberlo transformado en helio.,es
523,"La presión será incapaz de sostener las capas superiores y la región central tenderá a contraerse gravitacionalmente, calentando progresivamente las capas adyacentes.",es
524,El exceso de energía producida hará que las capas exteriores del Sol tiendan a expandirse y enfriarse y el Sol se convertirá en una estrella gigante roja.,es
525,"El diámetro puede llegar a alcanzar y sobrepasar al de la órbita de la Tierra, con lo cual, cualquier forma de vida se habrá extinguido.",es
526,"Cuando la temperatura de la región central alcance aproximadamente 100 millones de kelvins, comenzará a producirse la fusión del helio en carbono mientras alrededor del núcleo se sigue fusionando hidrógeno en helio.",es
527,"Ello producirá que la estrella se contraiga y disminuya su brillo a la vez que aumenta su temperatura, convirtiéndose el Sol en una estrella de la rama horizontal.",es
528,"Al agotarse el helio del núcleo, se iniciará una nueva expansión del Sol y el helio empezará también a fusionarse en una nueva capa alrededor del núcleo inerte —compuesto de carbono y oxígeno y que por no tener masa suficiente el Sol no alcanzará las presiones y temperaturas suficientes para fusionar dichos elementos en elementos más pesados— que lo convertirá de nuevo en una gigante roja, pero esta vez de la rama asintótica gigante y provocará que el astro expulse gran parte de su masa en la forma de una nebulosa planetaria, quedando únicamente el núcleo solar que se transformará en una enana blanca y, mucho más tarde, al enfriarse totalmente, en una enana negra.",es
529,El Sol no llegará a estallar como una supernova al no tener la masa suficiente para ello.,es
530,"Si bien se creía en un principio que el Sol acabaría por absorber a Mercurio, a Venus y a la Tierra al convertirse en gigante roja, la gran pérdida de masa que sufrirá en el proceso hizo pensar por un tiempo que la órbita terrestre –al igual que la de los demás planetas del sistema solar– se expandiría posiblemente y salvaría a nuestro planeta de ese destino.",es
531,"[33]​ Sin embargo, un artículo reciente postula que ello no ocurrirá y que las interacciones mareales, así como el roce con la materia de la cromosfera solar, harán que nuestro planeta sea absorbido.",es
532,[34]​ Otro artículo posterior apunta en la misma dirección.,es
533,"[35]​La mayor parte de la energía utilizada por los seres vivos procede del Sol, las plantas la absorben directamente y realizan la fotosíntesis, los herbívoros absorben indirectamente una pequeña cantidad de esta energía comiendo las plantas, y los carnívoros absorben indirectamente una cantidad más pequeña comiendo a los herbívoros.",es
534,La mayoría de las fuentes de energía usadas por el hombre derivan indirectamente del Sol.,es
535,"Los combustibles fósiles preservan energía solar capturada hace millones de años mediante fotosíntesis, la energía hidroeléctrica usa la energía potencial de agua que se condensó en altura después de haberse evaporado por el calor del Sol.",es
536,"Sin embargo, el uso directo de energía solar para la obtención de energía no está aún muy extendido debido a que los mecanismos actuales no son suficientemente eficaces.",es
537,[36]​Una mínima cantidad de materia puede convertirse en una enorme manifestación de energía.,es
538,"Esta relación entre la materia y la energía explica la potencia del Sol, que hace posible la vida.",es
539,¿Cuál es la equivalencia?,es
540,"En 1905, Einstein había predicho una equivalencia entre la materia y la energía mediante su ecuación E=mc².",es
541,"Una vez que Einstein formuló la relación, los científicos pudieron explicar por qué ha brillado el Sol por miles de millones de años.",es
542,En el interior del Sol se producen continuas reacciones termonucleares.,es
543,"De este modo, el Sol convierte cada segundo unos 564 millones de toneladas de hidrógeno en 560 millones de toneladas de helio, lo que significa que unos cuatro millones de toneladas de materia se transforman en energía solar, una pequeña parte de la cual llega a la Tierra y sostiene la vida.",es
544,"Con la fórmula y los datos anteriores se puede calcular la producción de energía del Sol, obteniéndose que la potencia de nuestra estrella es aproximadamente 3'8x1026 vatios, o 3'8x1023 kilovatios —o, dicho de otra manera, el Sol produce en un segundo 760 000 veces la producción energética anual a nivel mundial—.",es
545,"Unas de las primeras observaciones astronómicas de la actividad solar fueron las realizadas por Galileo Galilei en el siglo XVII, utilizando vidrios ahumados al principio, y usando el método de proyección después.",es
546,Galileo observó así las manchas solares y pudo medir la rotación solar así como percibir la variabilidad de estas.,es
547,[37]​ En la actualidad la actividad solar es monitoreada constantemente por observatorios astronómicos terrestres y observatorios espaciales.,es
548,"Entre los objetivos de estas observaciones se encuentra, no solo alcanzar una mayor comprensión de la actividad solar, sino también la predicción de sucesos de elevada emisión de partículas potencialmente peligrosas para las actividades en el espacio y las telecomunicaciones terrestres.",es
549,"[38]​[39]​ La luz solar que apreciamos a simple vista es de color amarillo, pero en realidad el sol la emite en todas las longitudes de onda.",es
550,"[40]​ Para obtener una visión ininterrumpida del Sol en longitudes de onda inaccesibles desde la superficie terrestre, la Agencia Espacial Europea y la NASA lanzaron cooperativamente el satélite SOHO (Solar and Heliospheric Observatory) el 2 de diciembre de 1995.",es
551,"[41]​ La sonda europea Ulysses realizó estudios de la actividad solar,[42]​ y la sonda estadounidense Génesis se lanzó en un vuelo cercano a la heliósfera para regresar a la Tierra con una muestra directa del material solar.",es
552,"[43]​ Génesis regresó a la Tierra en el 2004, pero su reentrada en la atmósfera fue acompañada de un fallo en su paracaídas principal que hizo que se estrellara sobre la superficie.",es
553,[44]​ El análisis de las muestras obtenidas prosigue en la actualidad.,es
554, Aristarco de Samos fue el primero en hacer estimaciones sobre la distancia al Sol.,es
555,"No llegó a distancias concretas, sino que estableció distancias relativas a la distancia entre la Tierra y la Luna.",es
556,"Esperó a que la fase de la Luna sea de un cuarto exactamente, momento en que el ángulo Tierra-Luna-Sol debería ser un ángulo recto.",es
557,Entonces la hipotenusa del rectángulo sería la distancia de la Tierra al Sol.,es
558,"Para esto era necesario medir con exactitud el ángulo del Sol respecto a la Luna, cosa que no es nada fácil.",es
559,[45]​[46]​ Entonces determinó la distancia y el tamaño del Sol (relativos).,es
560,"Sin embargo, siendo necesario medir unos ángulos demasiado pequeños, y sin los instrumentos para ello, no logró la suficiente exactitud.",es
561,"Determinó que el Sol se encuentra 20 veces más lejos de lo que está la Luna, y determinó que su diámetro era al menos 7 veces el diámetro de la Tierra.",es
562,"[46]​ Según los cálculos actuales el Sol se encuentra 400 veces más alejado que la Luna, y su diámetro es 109 veces más grande que el de la Tierra, por lo que fue muy grande el error de medición.",es
563,"Para establecer la distancia real de la Tierra a la Luna sugirió un método utilizando curvatura de la sombra de la Tierra proyectada en la Luna, durante los eclipses lunares.",es
564,[47]​ (Este método fue utilizado por Hiparco de Nicea posteriormente para calcular esa distancia).,es
565,"Aristarco, pensando que el Sol era al menos 7 veces más grande que la Tierra, sugirió que no es el Sol el que gira alrededor de la Tierra, sino al contrario, siendo el primero en sugerir un modelo heliocéntrico.",es
566,"[48]​ Sin embargo, sus ideas no fueron aceptadas por sus contemporáneos y la teoría heliocéntrica no se retomó hasta 1543, 17 siglos después, cuando Copérnico publicó su libro ≪Sobre las revoluciones de los orbes celestes≫.",es
567,"[49]​[50]​ En 1650 Godefroy Wendelin repitió las mediciones de Aristarco midiendo directamente la distancia al Sol, esta vez con mayores recursos técnicos que 18 siglos atrás.",es
568,Llegó a la conclusión de que el Sol estaba unas 240 veces más alejado que la Luna.,es
569,"[51]​ Esta vez el error fue menor, pero el valor todavía menor al que se mide actualmente.",es
570,"[52]​ En 1609, Kepler abrió el camino para determinar las distancias relativas de todos los cuerpos del sistema solar, no solo de la Luna y el Sol, por lo que sabiendo la distancia a cualquiera de los planetas se podría saber la distancia al Sol.",es
571,"[53]​ Posteriormente Cassini, en 1673 obtuvo el paralaje de Marte, por lo que logró determinar su distancia.",es
572,"Entonces, sobre la base de los cálculos de Kepler, determinó la distancia al Sol en 136 millones de kilómetros (esta vez la distancia se acercó bastante a los datos actuales, y el error fue solo de 7%).",es
573,[54]​ Portal:Sistema solar.,es
605,"Sección del Sol de la página de efemérides del Observatorio Astronómico Nacional, con información actualizada sobre la actividad del Sol.",es
606,Lista de la mayoría de observatorios solares terrestres (en inglés).,es
607,Página web de SOHO (The Solar and Heliospheric Observatory) (en inglés).,es
608,Solar Position algorithm (en inglés).,es
609,"La Tierra (del latín Terra,[17]​ deidad romana equivalente a Gea, diosa griega de la feminidad y la fecundidad) es un planeta del sistema solar que gira alrededor de su estrella —el Sol— en la tercera órbita más interna.",es
610,Es el más denso y el quinto mayor de los ocho planetas del sistema solar.,es
611,También es el mayor de los cuatro terrestres o rocosos.,es
612,La Tierra se formó hace aproximadamente 4550 millones de años y la vida surgió unos mil millones de años después.,es
613,"[18]​ Es el hogar de millones de especies, incluidos los seres humanos y actualmente el único cuerpo astronómico donde se conoce la existencia de vida.",es
614,"[19]​ La atmósfera y otras condiciones abióticas han sido alteradas significativamente por la biosfera del planeta, favoreciendo la proliferación de organismos aerobios, así como la formación de una capa de ozono que junto con el campo magnético terrestre bloquean la radiación solar dañina, permitiendo así la vida en la Tierra.",es
615,"[20]​ Las propiedades físicas de la Tierra, la historia geológica y su órbita han permitido que la vida siga existiendo.",es
616,"Se estima que el planeta seguirá siendo capaz de sustentar vida durante otros 500 millones de años,[21]​ ya que según las previsiones actuales, pasado ese tiempo la creciente luminosidad del Sol terminará causando la extinción de la biosfera.",es
617,[22]​[23]​[24]​ La superficie terrestre o corteza está dividida en varias placas tectónicas que se deslizan sobre el magma durante periodos de varios millones de años.,es
618,"La superficie está cubierta por continentes e islas; estos poseen varios lagos, ríos y otras fuentes de agua, que junto con los océanos de agua salada que representan cerca del 71 % de la superficie constituyen la hidrósfera.",es
619,"No se conoce ningún otro planeta con este equilibrio de agua líquida,[nota 6]​ que es indispensable para cualquier tipo de vida conocida.",es
620,Los polos de la Tierra están cubiertos en su mayoría de hielo sólido (indlandsis de la Antártida) o de banquisas (casquete polar ártico).,es
621,"El interior del planeta es geológicamente activo, con una gruesa capa de manto relativamente sólido, un núcleo externo líquido que genera un campo magnético, y un sólido núcleo interior compuesto por aproximadamente un 88 % de hierro.",es
622,"[26]​ La Tierra interactúa gravitatoriamente con otros objetos en el espacio, especialmente el Sol y la Luna.",es
623,"En la actualidad, la Tierra completa una órbita alrededor del Sol cada vez que realiza 366,26 giros sobre su eje, lo cual es equivalente a 365,26 días solares o un año sideral.",es
624,"[nota 7]​ El eje de rotación de la Tierra se encuentra inclinado 23,4° con respecto a la perpendicular a su plano orbital, lo que produce las variaciones estacionales en la superficie del planeta con un período de un año tropical (365,24 días solares).",es
625,"[27]​ La Tierra posee un único satélite natural, la Luna, que comenzó a orbitar la Tierra hace 4530 millones de años; esta produce las mareas, estabiliza la inclinación del eje terrestre y reduce gradualmente la velocidad de rotación del planeta.",es
626,"Hace aproximadamente 3800 a 4100 millones de años, durante el llamado bombardeo intenso tardío, numerosos asteroides impactaron en la Tierra, causando significativos cambios en la mayor parte de su superficie.",es
627,Tanto los minerales del planeta como los productos de la biosfera aportan recursos que se utilizan para sostener a la población humana mundial.,es
628,"Sus habitantes están agrupados en unos 200 estados soberanos independientes, que interactúan a través de la diplomacia, los viajes, el comercio y la acción militar.",es
629,"Las culturas humanas han desarrollado muchas ideas sobre el planeta, incluida la personificación de una deidad, la creencia en una Tierra plana o en la Tierra como centro del universo, y una perspectiva moderna del mundo como un entorno integrado que requiere administración.",es
630,Los científicos han podido reconstruir información detallada sobre el pasado de la Tierra.,es
631,"Según estos estudios el material más antiguo del sistema solar se formó hace 4567,2 ± 0,6 millones de años,[28]​ y en torno a unos 4550 millones de años atrás (con una incertidumbre del 1 %)[18]​ se habían formado ya la Tierra y los otros planetas del sistema solar a partir de la nebulosa solar, una masa en forma de disco compuesta del polvo y gas remanente de la formación del Sol.",es
632,Este proceso de formación de la Tierra a través de la acreción tuvo lugar mayoritariamente en un plazo de 10-20 millones de años.,es
633,"[29]​ La capa exterior del planeta, inicialmente fundida, se enfrió hasta formar una corteza sólida cuando el agua comenzó a acumularse en la atmósfera.",es
634,"La Luna se formó poco antes, hace unos 4530 millones de años.",es
635,"[30]​El actual modelo consensuado[31]​ sobre la formación de la Luna es la teoría del gran impacto, que postula que la Luna se creó cuando un objeto del tamaño de Marte, con cerca del 10 % de la masa de la Tierra,[32]​ impactó tangencialmente contra esta.",es
636,"[33]​ En este modelo, parte de la masa de este cuerpo podría haberse fusionado con la Tierra, mientras otra parte habría sido expulsada al espacio, proporcionando suficiente material en órbita como para desencadenar nuevamente un proceso de aglutinamiento por fuerzas gravitatorias, y formando así la Luna.",es
637,La desgasificación de la corteza y la actividad volcánica produjeron la atmósfera primordial de la Tierra.,es
638,"La condensación de vapor de agua, junto con el hielo y el agua líquida aportada por los asteroides y por protoplanetas, cometas y objetos transneptunianos, produjeron los océanos.",es
639,"[34]​ El recién formado Sol solo tenía el 70 % de su luminosidad actual: sin embargo, existen evidencias que muestran que los primitivos océanos se mantuvieron en estado líquido; una contradicción denominada la «paradoja del joven Sol débil», ya que aparentemente el agua no debería ser capaz de permanecer en ese estado líquido, sino en el sólido, debido a la poca energía solar recibida.",es
640,"[35]​ Sin embargo, una combinación de gases de efecto invernadero y mayores niveles de actividad solar contribuyeron a elevar la temperatura de la superficie terrestre, impidiendo así que los océanos se congelaran.",es
641,"[36]​ Hace 3500 millones de años se formó el campo magnético de la Tierra, lo que ayudó a evitar que la atmósfera fuese arrastrada por el viento solar.",es
642,"[37]​ Se han propuesto dos modelos para el crecimiento de los continentes:[38]​ el modelo de crecimiento constante,[39]​ y el modelo de crecimiento rápido en una fase temprana de la historia de la Tierra.",es
643,"[40]​ Las investigaciones actuales sugieren que la segunda opción es más probable, con un rápido crecimiento inicial de la corteza continental,[41]​ seguido de un largo período de estabilidad.",es
644,"[22]​[nota 8]​[24]​ En escalas de tiempo de cientos de millones de años de duración, la superficie terrestre ha estado en constante remodelación, formando y fragmentando continentes.",es
645,"Estos continentes se han desplazado por la superficie, combinándose en ocasiones para formar un supercontinente.",es
646,"Hace aproximadamente 750 millones de años (Ma), uno de los primeros supercontinentes conocidos, Rodinia, comenzó a resquebrajarse.",es
647,"Los continentes más tarde se recombinaron nuevamente para formar Pannotia, entre 600 a 540 Ma, y finalmente Pangea, que se fragmentó hace 180 Ma hasta llegar a la configuración continental actual.",es
648,[43]​ La Tierra proporciona el único ejemplo conocido de un entorno que ha dado lugar a la evolución de la vida.,es
649,"[44]​ Se presume que procesos químicos altamente energéticos produjeron una molécula auto-replicante hace alrededor de 4000 millones de años, y hace entre 3500 y 3800 millones de años existió el último antepasado común universal.",es
650,[45]​ El desarrollo de la fotosíntesis permitió que los seres vivos recogiesen de forma directa la energía del Sol; el oxígeno resultante acumulado en la atmósfera formó una capa de ozono (una forma de oxígeno molecular [O3]) en la atmósfera superior.,es
651,La incorporación de células más pequeñas dentro de las más grandes dio como resultado el desarrollo de las células complejas llamadas eucariotas.,es
652,[46]​ Los verdaderos organismos multicelulares se formaron cuando las células dentro de colonias se hicieron cada vez más especializadas.,es
653,La vida colonizó la superficie de la Tierra en parte gracias a la absorción de la radiación ultravioleta por parte de la capa de ozono.,es
654,"[47]​ En la década de 1960 surgió una hipótesis que afirmaba que durante el período Neoproterozoico, desde 750 hasta los 580 Ma, se produjo una intensa glaciación en la que gran parte del planeta fue cubierto por una capa de hielo.",es
655,"Esta hipótesis ha sido denominada la Glaciación global, y es de particular interés, ya que este suceso precedió a la llamada explosión del Cámbrico, en la que las formas de vida multicelulares comenzaron a proliferar.",es
656,"[48]​ Tras la explosión del Cámbrico, hace unos 535 Ma se han producido cinco extinciones en masa.",es
657,"[49]​ De ellas, el evento más reciente ocurrió hace 65 Ma, cuando el impacto de un asteroide provocó la extinción de los dinosaurios no aviarios, así como de otros grandes reptiles, sobreviviendo algunos pequeños animales como los mamíferos, que por aquel entonces eran similares a las actuales musarañas.",es
658,"Durante los últimos 65 millones de años los mamíferos se diversificaron, hasta que hace varios millones de años, un animal africano con aspecto de simio conocido como el orrorin tugenensis adquirió la capacidad de mantenerse en pie.",es
659,"[50]​ Esto le permitió utilizar herramientas y favoreció su capacidad de comunicación, proporcionando la nutrición y la estimulación necesarias para desarrollar un cerebro más grande, y permitiendo así la evolución de la especie humana.",es
660,"El desarrollo de la agricultura y de la civilización permitió a los humanos alterar la Tierra en un corto espacio de tiempo como no lo había hecho ninguna otra especie,[51]​ afectando tanto a la naturaleza como a la diversidad y cantidad de formas de vida.",es
661,"El presente patrón de edades de hielo comenzó hace alrededor de 40 Ma y luego se intensificó durante el Pleistoceno, hace alrededor de 3 Ma.",es
662,"Desde entonces las regiones en latitudes altas han sido objeto de repetidos ciclos de glaciación y deshielo, en ciclos de 40-100 mil años.",es
663,La última glaciación continental terminó hace 10 000 años.,es
664,[52]​ El futuro del planeta está estrechamente ligado al del Sol.,es
665,"Como resultado de la acumulación constante de helio en el núcleo del Sol, la luminosidad total de la estrella irá poco a poco en aumento.",es
666,"La luminosidad del Sol crecerá en un 10 % en los próximos 1,1 Ga (1100 millones de años) y en un 40 % en los próximos 3,5 Ga.[53]​ Los modelos climáticos indican que el aumento de la radiación podría tener consecuencias nefastas en la Tierra, incluyendo la pérdida de los océanos del planeta.",es
667,"[54]​ Se espera que la Tierra sea habitable por alrededor de otros 500 millones de años a partir de este momento,[21]​ aunque este período podría extenderse hasta 2300 millones de años si se elimina el nitrógeno de la atmósfera.",es
668,"[55]​ El aumento de temperatura en la superficie terrestre acelerará el ciclo del CO2 inorgánico, lo que reducirá su concentración hasta niveles letalmente bajos para las plantas (10 ppm para la fotosíntesis C4) dentro de aproximadamente 500[21]​ a 900 millones de años.",es
669,"La falta de vegetación resultará en la pérdida de oxígeno en la atmósfera, lo que provocará la extinción de la vida animal a lo largo de varios millones de años más.",es
670,"[56]​ Después de otros mil millones de años, todas las aguas superficiales habrán desaparecido[57]​ y la temperatura media global alcanzará los 70 °C.",es
671,"[56]​ Incluso si el Sol fuese eterno y estable, el continuo enfriamiento interior de la Tierra se traduciría en una gran pérdida de CO2 debido a la reducción de la actividad volcánica,[58]​ y el 35 % del agua de los océanos podría descender hasta el manto debido a la disminución del vapor de ventilación en las dorsales oceánicas.",es
672,"[59]​ El Sol, siguiendo su evolución natural, se convertirá en una gigante roja en unos 5 Ga. Los modelos predicen que el Sol se expandirá hasta unas 250 veces su tamaño actual, alcanzando un radio cercano a 1 UA (unos 150 millones de km).",es
673,[53]​[60]​ El destino que sufrirá la Tierra entonces no está claro.,es
674,"Siendo una gigante roja, el Sol perderá aproximadamente el 30 % de su masa, por lo que sin los efectos de las mareas, la Tierra se moverá a una órbita de 1,7 UA (unos 250 millones de km) del Sol cuando la estrella alcance su radio máximo.",es
675,Por lo tanto se espera que el planeta escape inicialmente de ser envuelto por la tenue atmósfera exterior expandida del Sol.,es
676,"Aun así, cualquier forma de vida restante sería destruida por el aumento de la luminosidad del Sol (alcanzando un máximo de cerca de 5000 veces su nivel actual).",es
677,"[53]​ Sin embargo, una simulación realizada en 2008 indica que la órbita de la Tierra decaerá debido a los efectos de marea y arrastre, ocasionando que el planeta penetre en la atmósfera estelar y se vaporice.",es
678,"[60]​ La Tierra es un planeta terrestre, lo que significa que es un cuerpo rocoso y no un gigante gaseoso como Júpiter.",es
679,"Es el más grande de los cuatro planetas terrestres del sistema solar en tamaño y masa, y también es el que tiene la mayor densidad, la mayor gravedad superficial, el campo magnético más fuerte y la rotación más rápida de los cuatro.",es
680,[61]​ También es el único planeta terrestre con placas tectónicas activas.,es
681,"[62]​ El movimiento de estas placas produce que la superficie terrestre esté en constante cambio, siendo responsables de la formación de montañas, de la sismicidad y del vulcanismo.",es
682,"El ciclo de estas placas también juega un papel preponderante en la regulación de la temperatura terrestre, contribuyendo al reciclaje de gases con efecto invernadero como el dióxido de carbono, por medio de la renovación permanente de los fondos oceánicos.",es
683,"[63]​ La forma de la Tierra es muy parecida a la de un esferoide oblato, una esfera achatada por los polos, resultando en un abultamiento alrededor del ecuador.",es
684,"[64]​ Este abultamiento está causado por la rotación de la Tierra, y ocasiona que el diámetro en el ecuador sea 43 km más largo que el diámetro de un polo a otro.",es
685,"[65]​ Hace aproximadamente 22 000 años la Tierra tenía una forma más esférica, la mayor parte del hemisferio norte se encontraba cubierto por hielo, y a medida que el hielo se derretía causaba una menor presión en la superficie terrestre en la que se sostenía, causando esto un tipo de «rebote».",es
686,"[66]​ Este fenómeno siguió ocurriendo hasta mediados de los años noventa, cuando los científicos se percataron de que este proceso se había invertido, es decir, el abultamiento aumentaba.",es
687,"[67]​ Las observaciones del satélite GRACE muestran que, al menos desde 2002, la pérdida de hielo de Groenlandia y de la Antártida ha sido la principal responsable de esta tendencia.",es
688,"La topografía local se desvía de este esferoide idealizado, aunque las diferencias a escala global son muy pequeñas: la Tierra tiene una desviación de aproximadamente una parte entre 584, o el 0,17 %, desde el esferoide de referencia, que es menor que la tolerancia del 0,22 % permitida en las bolas de billar.",es
689,"[68]​ Las mayores desviaciones locales en la superficie rocosa de la Tierra son el monte Everest (8 848 m sobre el nivel local del mar) y el abismo Challenger, al sur de la fosa de las Marianas (10 911 m bajo el nivel local del mar).",es
690,"Debido a la protuberancia ecuatorial, el punto terrestre más alejado del centro de la tierra es el volcán Chimborazo en Ecuador.",es
691,[69]​[70]​[71]​La circunferencia en el ecuador es de 40 091 km.,es
692,El diámetro en el ecuador es de 12 756 km y en los polos de 12 730 km.,es
693,"[72]​ El diámetro medio de referencia para el esferoide es de unos 12 742 km, que es aproximadamente 40 000 km/π, ya que el metro se definió originalmente como la diezmillonésima parte de la distancia desde el ecuador hasta el Polo Norte por París, Francia.",es
694,"[73]​ La primera medición del tamaño de la Tierra fue hecha por Eratóstenes, el 240 a.",es
695,C.. En esa época se aceptaba que la Tierra era esférica.,es
696,"Eratóstenes calculó el tamaño de la Tierra midiendo el ángulo con que alumbraba el Sol en el solsticio, tanto en Alejandría como en Siena, distante 750 km.",es
697,"El tamaño que obtuvo fue de un diámetro de 12 000 km y una circunferencia de 40 000 km,[74]​ es decir, con un error de solo el 6 % respecto a los datos actuales.",es
698,"Posteriormente Posidonio de Apamea repitió las mediciones en el año 100 a. C., obteniendo el dato de 29 000 km para la circunferencia, considerablemente más impreciso respecto a los datos actuales.",es
699,"Este último valor fue el que aceptó Ptolomeo, por lo que prevaleció ese valor en los siglos siguientes.",es
700,"[74]​ Cuando Magallanes dio la vuelta a todo el planeta en 1521, se restableció el dato calculado por Eratóstenes.",es
701,"[75]​ La masa de la Tierra es aproximadamente de 5,98×1024 kg.",es
702,"Se compone principalmente de hierro (32,1 %), oxígeno (30,1 %), silicio (15,1 %), magnesio (13,9 %), azufre (2,9 %), níquel (1,8 %), calcio (1,5 %) y aluminio (1,4 %), con el 1,2 % restante formado por pequeñas cantidades de otros elementos.",es
703,"Debido a la segregación de masa, se cree que la zona del núcleo está compuesta principalmente de hierro (88,8 %), con pequeñas cantidades de níquel (5,8 %), azufre (4,5 %), y menos del 1 % formado por trazas de otros elementos.",es
704,"[77]​ El geoquímico F. W. Clarke (1847-1931), llamado «el padre de la geoquímica por haber determinado la composición de la corteza de la Tierra», calculó que un poco más del 47 % de la corteza terrestre se compone de oxígeno.",es
705,Los componentes de las rocas más comunes de la corteza de la Tierra son casi todos los óxidos.,es
706,"Cloro, azufre y flúor son las únicas excepciones significativas, y su presencia total en cualquier roca es generalmente mucho menor del 1 %.",es
707,"Los principales óxidos son los de sílice, alúmina, hierro, cal, magnesia, potasa y sosa.",es
708,"La sílice actúa principalmente como un ácido, formando silicatos, y los minerales más comunes de las rocas ígneas son de esta naturaleza.",es
709,"A partir de un cálculo sobre la base de 1672 análisis de todo tipo de rocas, Clarke dedujo que un 99,22 % de las rocas están compuestas por 11 óxidos (véase el cuadro a la derecha).",es
710,Todos los demás compuestos aparecen solo en cantidades muy pequeñas.,es
711,"[78]​ El interior de la Tierra, al igual que el de los otros planetas terrestres, está dividido en capas según su composición química o sus propiedades físicas (reológicas), pero, a diferencia de los otros planetas terrestres, tiene un núcleo interno y externo distintos.",es
712,"Su capa externa es una corteza de silicato sólido, químicamente diferenciado, bajo la cual se encuentra un manto sólido de alta viscosidad.",es
713,"La corteza está separada del manto por la discontinuidad de Mohorovičić, variando el espesor de la misma desde un promedio de 6 km en los océanos a entre 30 y 50 km en los continentes.",es
714,"La corteza y la parte superior fría y rígida del manto superior se conocen comúnmente como la litosfera, y es de la litosfera de lo que están compuestas las placas tectónicas.",es
715,"Debajo de la litosfera se encuentra la astenosfera, una capa de relativamente baja viscosidad sobre la que flota la litosfera.",es
716,"Dentro del manto, entre los 410 y 660 km bajo la superficie, se producen importantes cambios en la estructura cristalina.",es
717,Estos cambios generan una zona de transición que separa la parte superior e inferior del manto.,es
718,"Bajo el manto se encuentra un núcleo externo líquido de viscosidad extremadamente baja, descansando sobre un núcleo interno sólido.",es
719,"[79]​ El núcleo interno puede girar con una velocidad angular ligeramente superior que el resto del planeta, avanzando de 0,1 a 0,5° por año.",es
720,[80]​El calor interno de la Tierra proviene de una combinación del calor residual de la acreción planetaria (20 %) y el calor producido por la desintegración radiactiva (80 %).,es
721,"[83]​ Los isótopos con mayor producción de calor en la Tierra son el potasio-40, el uranio-238, el uranio-235 y el torio-232.",es
722,"[84]​ En el centro del planeta, la temperatura puede llegar hasta los 7000 K y la presión puede alcanzar los 360 GPa.",es
723,"[85]​ Debido a que gran parte del calor es proporcionado por la desintegración radiactiva, los científicos creen que en la historia temprana de la Tierra, antes de que los isótopos de reducida vida media se agotaran, la producción de calor de la Tierra fue mucho mayor.",es
724,"Esta producción de calor extra, que hace aproximadamente 3000 millones de años era el doble que la producción actual,[83]​ pudo haber incrementado los gradientes de temperatura dentro de la Tierra, incrementando la convección del manto y la tectónica de placas, permitiendo la producción de rocas ígneas como las komatitas que no se forman en la actualidad.",es
725,"[86]​El promedio de pérdida de calor de la Tierra es de 87 mW m-2, que supone una pérdida global de 4,42 × 1013 W.[88]​ Una parte de la energía térmica del núcleo es transportada hacia la corteza por plumas del manto, una forma de convección que consiste en afloramientos de roca a altas temperaturas.",es
726,Estas plumas pueden producir puntos calientes y coladas de basalto.,es
727,"[89]​ La mayor parte del calor que pierde la Tierra se filtra entre las placas tectónicas, en las surgencias del manto asociadas a las dorsales oceánicas.",es
728,"Casi todas las pérdidas restantes se producen por conducción a través de la litosfera, principalmente en los océanos, ya que allí la corteza es mucho más delgada que en los continentes.",es
729,"[90]​ La mecánicamente rígida capa externa de la Tierra, la litosfera, está fragmentada en piezas llamadas placas tectónicas.",es
