,Sentence,Language_code
213,"Asam nitrat geus ti baheula dipaké pikeun mariksa aya/henteuna emas, malah kiwari istilah uji asam (acid test) jadi baku utama dina pamariksaan emas.",su
214,PasipatanEmas téh logam anu istiméwa; sagram emas bisa diamparkeun jadi lambar anu legana saméter pasagi.,su
215,Lambaranana bisa ipis pisan nepi ka ampir tembus cahya.,su
216,"Cahya anu tembus katembongna biru semu héjo, ku sabab emas mantulkeun cahya konéng jeung beureum.",su
217,"Lambaran emas ogé mantulkeun cahya infrabeureum, ku kituna dipaké taméng infrabeureum dina pakéan tahan panas jeung pakéan luar angkasa.",su
218,"Emas bisa ngabentuk campuran/aloy jeung logam lianna, utamana pikeun ngarobah pasipatan métalurgina, ngatur titik lééh, atawa pikeun ngahasilkeun kelir anu éksotik.",su
219,RujukanGold (disalin 19 Agustus 2009)Bacaan salajengnaFaulk W & Taylor G (1979).,su
229,"Pérak nyaéta unsur kimia nu lambangna Ag (, tina Basa Yunani Kuna: ἀργήεντος - argēentos, diturunkeun tina ἀργήεις - argēeis, bodas, méncrang ) kalawan nomer atom 47.",su
230,"Ieu unsur kaasup logam transisi, konduktivitas listrikna paling onjoy ti sakabéh unsur, anapon konduktivitas panasna paling onjoy ti sakabéh logam.",su
231,"Ieu logam aya sacara alami dina bentuk logam murni, aloy jeung emas (éléktrum) sarta logam lianna, jeung dina bentuk mineral kayaning argentit jeung klorargirit.",su
232,"Pérak biasana dihasilkeun salaku panambah dina pertambangan tambaga, emas, timah, jeung séng.",su
233,"Pérak geus dipikawanoh ti jaman bihari salaku logam anu luhur ajénna, sarta biasa dipaké mapaés wangunan, perhiasan, paranti tuang-leueut, jeung koin pérak.",su
234,"Dina kahirupan kiwari, pérak dipaké dina paranti listrik, dina enteung, jeung pikeun katalis rupa-rupa réaksi kimia.",su
235,"Sanyawaanana dipaké dina négatif film, anapon larutan pérak nitrat jeung nu lianna dipaké dina disinféktan.",su
236,"Najan mangpaat antimikrobana geus loba kasilih ku antibiotik, tapi ieu logam masih ditalungtik pikeun mangpaat klinisna.",su
237,"Rujukan Silver (disalin 18 Agustus 2009)Tumbu kaluarWebElements.com – SilverSociety of American SilversmithsSilver Statistics and Information, USGS publications on the worldwide production of silverThe Silver Institute A silver industry websiteA collection of silver items Samples of silverTransport, Fate and Effects of Silver in the Environment''Picture in the Element collection from Heinrich PniokKategori:Unsur kimia Kategori:Logam transisi Kategori:Logam mulya Kategori:Konduktor listrik",su
238,"Beusinyaéta salah sahiji wujud logam anu teuas, heuras jeung kuat.",su
239,"kelirtikudratnaabu-abu kaasup kana unsur kimia nomér atom 26 (lambang: Fe), Beurat atom: 55,847; beurat jenis: 7.86 nalika suhu 20 °C.",su
240,"Hususnabeusiwaja loba digunakeun pikeun bahan konstruksikatut pabrik Beusiogé kaasup Kimia, liat babari dijieun wujud dumasar kabutuhan, unsur logamna perak-bodas ieu, méhméhandipikawanohdina kaayaanaslina, lolobanana digunakeun pikeun nyieun mesin, pakakas, jeung anu liana.",su
241,Dina kaayaan dicampur karbon murni anapon henteu .,su
242,"Ciri anu mandiri Sipat mekanik beusi jeung beusi anu dicampur bisa dititénan ngagunakeun sababarahatés, kaasup tés Brinell, Rockwell tés jeung uji sabaraha teuasna Vickers.",su
243,"Data dina beusi ditétélakeun kacida konsistén dumasar kadinya, mindengdipaképikeun nyaloyogkeun deui pangukuran atawa pikeun ngabandingkeunhasil tes séjénna , sipat mékanik beusi lolobana dipangaruhan ku murni atawa henteu, conto: Murni panalungtikan-tujuan kristal tunggal beusi sabenarnya lebih beyé tinimbangalmaniem, jeung paling murni dijieunku pabrik beusi (99,99%) mibanda ukuran teuas20-30 Brinell.",su
244,"ngaronjatnakandungan karbon dina beusi mimitinabakal ngabalukarkeunngaronjatkeun ukuran teuas ogé sesegnaéta beusi .Kadar karbon 0,6% bisa nambah teuas éta beusi nepika 65 Rc.",su
245,ReperensiKategori:Unsur kimia Kategori:Logam transisi Kategori:Bahan wangunan,su
246,"Anjing (Canis lupus familiaris) nyaéta subspésiés doméstikasi srigala hawuk (grey wolf), mamalia ti kulawarga Canidae ordo Carnivora.",su
247,Istilah ieu nujul boh ka nu liar atawa nu diingu sarta kadang dipaké pikeun anjing liar ti subspésiés atawa spésiés séjén.,su
248,"Anjing doméstik dalit jeung manusa, boh keur diala gawéna atawa pikeun kalangenan, jeung—pikeun sababaraha masarakat—pikeun didahar.",su
249,"Di sakuliah jagat, kira-kira aya 400 juta anjing.",su
250,"Kiwari, anjing geus mekar jadi ratusan turunan.",su
251,"Jangkungna (diukur nepi ka tonggong) aya nu ukur sababaraha inci (anjing Chihuahua), tapi aya ogé anu nepi ka sababaraha kaki (Irish Wolfhound); kelirna aya nu bodas, aya ogé nu hideung lestreng; sedengkeun buluna ti nu pondok pisan nepi ka sababaraha sénti, ti nu lempeng nepi ka nu galing.",su
252,TaksonomiAnjing mimitina diasupkeun kana Canis familiaris jeung Canis familiarus domesticus ku Linnaeus taun 1758.,su
253,"Taun 1993, anjing diklasifikasi ulang jadi subspésiés srigala hawuk, Canis lupus, ku Smithsonian Institution jeung American Society of Mammalogists.",su
254,"Asal-usulDumasar kana bukti DNA, karuhun anjing misah ti srigala lianna kira 100.000 taun ka tukang, sarta mimiti diingu tina srigala hawuk kira 15.000 taun ka tukang.",su
255,"Ku kituna, anjing téh jadi spésiés munggaran anu didoméstikasi ku manusa.",su
256,"Bukti nu aya nunjukkeun yén anjing téh munggaran didoméstikasi di Asia Wétan, sigana di Cina, sedengkeun nu aya di Amérika Kalér mah istuning bawaan ti Asia.",su
257,"Nuturkeun ngumbarana manusa ka sakuliah dunya, anjing lahir jadi rupa-rupa.",su
258,Révolusi tatanén jeung masarakatna lajeng ngadorong tumuwuhna populasi anjing sarta lahirna kabutuh kana anjing anu boga kabisa husus.,su
259,Kaayaan ieu ngadorong ayana kawin seléktif ngarah ngahasilkeun anjing anu boga kabisa.,su
324,Mit dem Hund auf du; Zum Verständnis seines Wesens und Verhaltens (in German); 4.,su
325,"Auflage Januar 1996; R. Piper GmbH & Co. KG, MünchenSmall animal internal medicine, RW Nelson, Couto page 107Tumbu kaluarAmerican Kennel ClubAustralian National Kennel ClubCanadian Kennel ClubFédération Cynologique Internationale (FCI) - World Canine OrganisationNew Zealand Kennel ClubThe Kennel Club (UK)Kategori:Anjing Kategori:Canis",su
326,250px|thumb|right|Panon manusa thumb|right|250px|Panon manusa cenah mangrupa jandéla jiwa Panon (basa hormat: Soca) atawa mata mangrupa hiji organ nu boga tujuan pikeun ngariksa cahya.,su
327,Panon nu pangbasajanna teu migawé lian ti ngariksa naha sakuriling téh caang atawa poék.,su
328,Panon nu leuwih kompléks dipaké pikeun nyadiakeun rasa sawangan.,su
329,"Panon majemuk dipimilik ku artropoda (insékta jeung sabangsana), nu disusun ku fasét-fasét basajan nu ngahasilkeun pixelated image (lain sababaraha gambar sakumaha nu disangka).",su
330,"Pikeun lolobana vertebrata jeung sababaraha molluska, fungsi panon nyaéta pikeun ngeunteungkeun (proyéksi) gambar kana rétina nu peka ku cahya, nu tuluy ditransmisikeun ngaliwatan saraf optik ka uteuk.",su
331,"Panon bentukna buleud, dieusi ku zat kawas jél transparan nu disebut vitreous humour, tuluy lénsa jeung otot nu disebut iris nu ngatur kadar cahya nu asup.",su
332,"MokuskeunSangkan bisa fokus, cahya nu asup kudu diréfraksikeun.",su
333,Jumlah réfraksi nu diperlukeun gumantung kana jarak objék nu keur ditempo.,su
334,"Objek nu jauh ngabutuhkeun campuran cahaya, dibandingkeun objek nu deukeut.",su
335,"Mindengna, refraksi kajadian di bagian cornea nu miboga curvatur nu tetep.",su
336,Tempo site ieu pikeun diagram panon nu hadé panon manusa.,su
337,Catet yén teu sakabéh panon mibanda anatomi nu sarua jeung panon manusa.,su
338,Bagéan-bagéan panon KornéaIrisPupilAqueous humourLénsaVitreous humourRétinaMaculaFoveaBlind spotScleraTapetum lucidum (lain di manusa)thumb|250px|right|Bintitan/turuwisen dina panon manusaGangguan AchromatopsiaAge-related macular degenerationAniridiaAmblyopiaAnisometropiaArc eyeAstigmatismLolongKatarakLolong warnaConjunctivitisCorrective lensesFloatersGlaukomaHypermetropiaMyopiaNyctalopiaPresbyopiaRetinopathyScotomaSnow blindnessStrabismusUveitisTempo ogé Visual perceptionSaccadePersistence of visionMacropsiaMicropsiaOptometryOpthamologyEyeglass prescriptionCrystallinNictating membraneAdaptationTearsVisual acuitySnellen chartTumbu kaluar Évolusi PanonKategori:Sistim visual Kategori:Optik Kategori:Computer vision Kategori:Oftalmologi,su
339,"200px|thumb|left|Susu botol Susu mangrupa bahan kadaharan anu istimiwa pikeun manusa alatan ngeunah sarta eusina anu nyumponan, sajaba cai susu ngandung kabéh zat anu diperlukeun ku awak, kabéh zat kadaharan anu kaeusi dina cai susu bisa diserep ku getih sarta dimangpaatkeun ku awak.",su
340,"Cai susu mangrupa bahan kadaharan utama pikeun mahluk anu anyar lahir, boh pikeun sato boh manusa.",su
341,"Cai susu kaasup jenis bahan pangan hewani, mangrupa cairan bodas anu dihasilkeun ku sato ingon-ingon mamalia sarta ditampa ku cara pemerahan.",su
342,Susu nyaéta salah sahiji anu pang ati-atina diuji sarta pohara diatur kadaharan anu sadia.,su
343,Sumber Susu Cai susu anu sumebar sarta dipikawanoh di pasarannyaéta cai susu sapi.,su
344,Sabenerna cai susu embé sarta munding henteu éléh ajén gizina dibandingkeun jeung cai susu sapi.,su
345,Ngan alatan faktor kabiasaan sarta kasadiaan nu ahirna cai susu sapi leuwih pinunjul dipasaran.,su
346,"Sawatara wewengkon di Indonésia geus ngamangpaatkeun susu embé sarta munding nyaéta diwewengkon Sumatera Kalér, Sumatera Kulon sarta Sulawesi Kidul.",su
347,Komo dinagara séjén susu embé geus dianjurkan ku dokter-dokter sarta dipaké pikeun ubar laki-rabi saprak tiheula.,su
348,"Salian ti éta ogé sumber susu nu séjénna aya tina munding, onta, sarta kuda.",su
349,"250px|thumb|right|keju, roti, susuCai Susu Minangka Bahan Kadaharan Minangka bahan kadaharan atawa inuman, cai susu sapi miboga peunteun gizi anu luhur, alatan ngandung unsur-unsur kimia anu diperlukeun ku awak kawas Calsium, Phosphor, Vitamin A, Vitamin B sarta Riboflavin anu gedé peunteunna.",su
350,"Komposisina anu gampang diancurkeun kalayan kandungan protéin, mineral sarta vitamin anu luhur, ngajadikeun susu minangka asal bahan kadaharan anu fléksibel anu bisa diatur kadar lemakna, ku kituna bisa minuhan kahayang sarta karesep konsumén.",su
351,"Cai susu kaasup jenis bahan pangan hewani, mangrupa cairan bodas anu dihasilkeun ku sato ingon-ingon mamalia sarta ditampa ku cara diperah.",su
352,"Ayeuna di Sumatera Kalér susu dihasilkeun di Kabupatén Deli Serdang, Simalungun, Binjai sarta Medan.",su
353,"Pikeun pulo Jawa, susu dihasilkeun sarta diprosés di antarana wewengkon Jawa Kulon nyaéta Lembang sarta Ujung Berung, Jawa Tengah nyaéta di Semarang, Ungaran sarta Boyolali sarta di Jawa Wétan nyaéta di Pujon, Nongko jajar, Batu sarta Grati.",su
354,"Di Amérika Sarikat, wewengkon-wewengkon utama nu ngahasilkeun susu perenahna deukeut wewengkon urban atawa dayeuh anu mundel nu nyicingan.",su
355,Nagara bagian Amérika Serikat anu mangrupa pengahasil susu utama nyaéta,su
356,Produksi susu total di Amérika Sarikat sok nuturkeun kamekaran jumlah nu nyicingan.,su
357,Hal ieu aya kamungkinan alatan ngaronjatna produksi susu unggal sato sarta turunna konsumsi susu sarta produk susu (ti 325 kg/kapita dina taun 1950 jadi 250 kg dina waktu ayeuna).,su
358,"Saprak taun 1950, produksi susu unggal sapi geus ngalipet dua, nyaéta antara 4500 nepi ka 5400 kg susu sapi unggal taunna minangka tahap produksi anu umum.",su
359,"Loba sapi anu istimiwa, anu bisa ngahasilkeun 13.500 kg susu/taun.",su
360,"Di jaman 9000 saméméh maséhi, susu sapi dipaké pikeun kadaharan, sasajén, korban, kosmétik sarta ubar di Amérika Sarikat.",su
361,"Masarakat India ngahasilkeun mantéga pikeun kaperluan kadaharan sarta sesembahan suci saprak 2000 taun saméméh maséhi, sedengkeun di Mesir masarakatna geus ngamangpaatkeun susu, kéju, sarta mentéga saprak 3000 taun saméméh Maséhi.",su
362,RujukanKategori:Inuman,su
363,Tabel periodik unsur kimiawi nyaéta pintonan tabular unsur kimiawi nu dipikanyaho.,su
364,Unsur-unsur disusun dumasar struktur éléktron antukna rupa-rupa sipat kimiawina puguh susunanana sapanjang tabelna.,su
365,Nu ditémbongkeun utamana nomer atom sarta lambang kimiawina.,su
366,Tabel baku nyadiakeun dasar-dasar nu perlu.,su
367,Aya ogé Métode séjén pikeun mintonkeun unsur-unsur kimiawi pikeun leuwih rinci atawa sawangan séjénna.,su
368,GolonganGolongan mangrupa kolom vértikal dina tabel periodik.,su
369,Aya 18 golongan dina tabel periodik baku.,su
370,"Unsur-unsur nu sagolongan mibanda konfigurasi éléktron valénsi nu sarua/mirip, nepi ka sipat-sipatna ogé mirip.",su
371,"Nomer golonganAya tilu sistim nomer golongan; hiji maké wilangan Arab, sedengkeun nu séjénna wilangan Romawi.",su
372,Ngaran wilangan Romawi mangrupa ngaran tradisional asli golongan; ngaran wilangan Arab mangrupa skéma nu leuwih anyar nu dirékoméndasikeun ku IUPAC.,su
373,Ieu skéma dijieun pikeun ngaganti dua sistim wilangan Romawi nu heubeul sabab ngalieurkeun ku ayana ngaran nu sarua pikeun maksud nu béda.,su
374,"Tabél periodik baku Sandi warna pikeun wilangan atom:Unsur nu wilanganana biru mangrupa cair na suhu jeung tekenan baku (standard temperature and pressure, STP);nu héjo mangrupa gas na STP;nu hideung mangrupa padet na STP;nu beureum mangrupa sintétik (sadayana padet na STP).",su
375,nu abu-abu can kapanggih.,su
376,Cara séjén ngabéréndélkeun unsur-unsur kimia Tabel baku (sarua jeung di luhur) nyadiakeun dasar.,su
377,Konfigurasi ÉléktronLogam jeung NonlogamTabel periodik eusi balokDaptar unsur dumasar ngaranDaptar unsur dumasar lambangDaptar unsur dumasar wilangan atomik Daptar unsur dumasar titik golakDaptar unsur dumasar titik lééhDaptar unsur dumasar dénsitasDaptar unsur dumasar beurat atomDadaran ngeunaan struktur tabel periodik Jumlah cangkang éléktron hiji atom nangtukeun kaasup périodeu sabaraha.,su
378,"Unggal cangkang kabagi kana subcangkang nu béda-béda, di mana nambahna wilangan atom ngeusian nuturkeun urutan nu sacara kasar kawas kieu: 1s2s 2p3s 3p4s3d 4p5s4d 5p6s 4f 5d 6p7s 5f 6d 7p8s5g 6f 7d 8p...ku sabab éléktron pangluarna nangtukeun pasipatan kimiana, unsur-unsur nu sagolongan téh mibanda pasipatan nu mirip.",su
379,"Unsur-unsur sagolongan nu natangga mibanda pasipatan fisika nu sarupa, najan massana mah béda jauh.",su
380,"Unsur-unsur nu natangga dina hiji périodeu mibanda massa nu ampir sarua, tapi pasitapanana béda.",su
381,"Pikeun conto, unsur tatangga nitrogén (N) dina périodeu kadua dina tabel nyaéta karbon (C) jeung oksigén (O).",su
382,"Najan massana ampir sarua (ukur sababaraha unit massa atom), pasipatanana mah béda pisan, sakumaha nu katempo dina alotropna: oksigén diatomik gas nu ngarojong durukan, sedengkeun nitrogén diatomik teu ngarojong durukan, sarta karbon mah mangrupa padetan nu teu bisa diduruk.",su
383,"Nu di luhur kontras pisan jeung kasus klorin (Cl) nu natangga jeung halogén séjén (golongan halogén), nyaéta florin (F) jeung bromin (Br).",su
384,"Najan massana béda pajauh, sipat alotropna mah sarupa pisan: kabéhanana korosif (nu ngandung harti gampang ngagabung jeung logam jadi uyah halida logam); klorin jeung florin mangrupa gas, sedengkeun bromin cair.",su
385,"SajarahArtikel utama: Sajarah tabel periodikTabel asli dijieunna tanpa pangaweruh ngeunaan struktur jero atom: mun urang nyusun unsur-unsur dumasar massa atom, lajeng ngaplot salah sahiji sipat séjénna kana massa atomna, one sees an undulation or periodicity to these properties as a function of atomic mass.",su
386,"Nu munggaran nengetan pola ieu nyaéta kimiawan Jérman Johann Wolfgang Döbereiner, nu taun 1829, ngiberkeun sababaraha triad unsur-unsur nu sarupa:Ieu tuluy dituturkeun ku kimiawan Inggris John Alexander Reina Newlands, nu taun 1865 ngémbarkeun yén unsur-unsur nu tipena sarua kaulang unggal selang dalapan unsur, nu ceuk manéhna bet mirip oktaf musik, najan hukum oktafna diseungseurikeun ku batur-baturna.",su
387,"Tungtungna, taun 1869 kimiawan Jérman Lothar Meyer jeung Rusia Dmitry Ivanovich Mendeleev ampir bareng ngembangkeun tabel periodik munggaran, nyusun unsur-unsur dumasar massa.",su
388,"Ngan, Mendeleev nempatkeun sababaraha unsur di luareun runtuyan massa nu geus maneuh sangkan papasanganana leuwih cocog pasipatanana antartatangga satabel, menerkeun kasalahan sababaraha massa atom, sarta ngaduga unsur-unsur séjén nu can kapanggih nu posisina aya dina sél-sél nu kosong kénéh.",su
389,Mendeleev lajeng dihargaan ku papanggihanana ngeunaan struktur éléktronik unsur dina ahir abad ka-19 jeung awal abad ka-20.,su
390,"Sumberdaya séjén Mazurs, E.G., Graphical Representations of the Periodic System During One Hundred Years.",su
426,Manusa (Homo sapiens) mangrupa hiji spésiés ti Kera Gedé (Great Ape) jeung hiji-hijina spésiés nu salamet ti marga Homo.,su
427,"Spésiés ieu biasa ogé disebut jelema, jalma, kamanusaan, atawa umat manusa.",su
428,Manusa punjul ku kapinteranna jeung kabisana ngagunakeun basa.,su
429,"Asal-usul Artikel utama: Évolusi manusaDulur évolusionér nu pangdeukeutna ka manusa nyaéta dua spésiés simpanse Pan troglodytes (common chimp) jeung Pan paniscus (pygmy chimp atawa Bonobo), sarta ka nu darajat duduluranana leuwih handap hominoid séjénna kayaning orangutan jeung gorilla.",su
430,"Penting dicatet, yén manusa ukur babagi hiji common ancestor jeung nu disarebut tadi, henteu diturunkeun sacara langsung ti maranéhna.",su
431,"Para ahli biologi geus ngabandingkeun runtuyan pasangan basa DNA antara manusa jeung simpanseu, sarta ngira-ngirabéda génétikna ukur 5%.",su
432,"Hasil ngira-ngira nunjukkeun yén karuhun manusa misah ti simpanseu 5 jutaan taun ka tukang, sedengkeun ti gorilla watara 8 juta taun ka tukang.",su
435,Loba golongan agamis anu kabeuratan jeung kontroversi ngeunaan tiori évolusi manusa ti hiji common ancestor jeung hominoid séjénna.,su
436,Tempo kréasionisme jeung pamanggih ti évolusi pikeun jihat sawangan nu patojaiyah.,su
437,Ciri fisik Awak manusa didadarkeun na kumpulan artikel anatomi manusa.,su
438,Manusa mibanda loba pisan range of variability dina ciri pisik jeung karakter lainna.,su
441,canine tooth reduction.,su
442,bipedal locomotiondescent of the larynx (which makes possible the production of the complex sound known as vocal language).,su
443,"thumbnail|150px|right|Rorongkong manusaHow these trends are related, in what ways they have been adaptive, and what their role is in the evolution of complex social organization and culture, are matters of ongoing debate among physical anthropologists.",su
455,Ciri méntal Manusa nganggap manéhna salaku organisme pangpinterna di karajaan sato.,su
456,Manusa mibanda nisbah otak nepika ka beurat awak pangbadagna ti sakabéh sato badag (lumba-lumba kadua; hiu pangluhurna di dunya lauk; sedengkeun octopus pangluhurna di dunya invertebrata).,su
457,"Najan ieu teu mangrupa ukuran absolut , nisbah massa otak ka massa awak mémang méré cicirén nu hadé pikeun kapinteran rélatif (Carl Sagan, The Dragons of Eden, 38).",su
458,Kamampuhan manusa kana abstraksi teu paralél na karajaan sato.,su
459,Hasil-hasil uji geus nunjukkeun yén simpanse déwasa kurang leuwih mibanda kamampuhan abstraksi nu sarua jeung budak umur opat taun.,su
460,Pattern recognition is another aréa for which human beings are mentallywell-suited.,su
461,"Mikir, IQ, Memory, Invention, Élmu, Filosofi, Pangaweruh, Atikan, ConsciousnessCiri émosional Émosi, Tresna, Cua, Bungah, jsb.",su
462,"Ciri spiritual Agama miara yén di sagigireun sifat fisik jeung méntalna, umat manusa ogé mibanda sifat spiritual; loba nu yakin yén ayana sifat spiritual ieu nu ngabédakeun umat manusa ti mahluk séjén.",su
463,"Sabalikna, kaom atéis yakin yén manusa teu mibanda aspék spiritual, antukna teu bina ti nu séjén.",su
464,"Roh, Conscience, Agama, Moralitas, Prayer, Worship, etc.",su
465,"Habitat Habitat asli nalika manusa ngalaman évolusi nyéta di sabana Afrika (tempo Vagina gentium, Environment of Evolutionary Adaptedness).",su
466,Téhnologi nu népa sacara kultural geus ngajalanan manusa pikeun bumén-bumén di sadaya buana sarta nyaluyukeun manéh jeung sadaya iklim.,su
509,"Kagiatan manusaKahirupanKaahlianNgimpi, Saré, HudangHuman communicationInterpersonal communicationNgomong, NgupingNulis & MacaMikir, PangaweruhParipolah manusaPeriode manusaÉlmu ngeunaan manusa AntropologiLinguistikPsikologiSosiologiTempo ogé budak & orokperadabanénvironmentalismeÉvolusi Homo sapiensbiologi manusakondisi manusaékologi manusakarageman manusahumanoidlalaki & awéwéRujukan Wikipédia basa Inggris, disalin ping 20 Juli 2004.",su
510,Tumbu kaluar Hiji Sawangan ngeunaan Asal-usul Manusa ModernTangkal KahirupanKategori:Homo (taksa) Kategori:Manusa,su
511,"Jagong(Ind: Jagung; latin: Zea mays) nyaéta tutuwuhan anu ngandung siki, daunna sok dipaké maraban ingon-ingon, buahna anu gora dijieun lalab atawa sayur, buahna nu geus garing ogé bisa diawétkeun jadi emping.",su
512,"Jagong anu anyar dipetik biasana dikulub atawa dibeuleum, bisa ogé diseupankeun sarua jeung sangu atawa dicampurkeun jeung sangu (sangu jagong).",su
513,"Dumasar timuan génetik, antropologi, jeung arkéologi kanyahoan yén jagong téh asalna ti Amérika Tengah ([[Méksiko bagian kidul).",su
514,"Budidaya jagong geus dilakonan di ieu daérah ti 10.000 katukang, tuluy téknologi ieu téh dibawa ka Amerika Kidul (Ekuador) kurang leuwih 7000 taun ka tukang, sarta nepi ka wewengkon pagunungan di kiduleun Péru 4.000 taun ka tukang.",su
515,"MorfologiDaun Daun jagong kagolongkeun daun sampurna, daun jagong warnana héjo ngora keur masih némbongkeun daunna jeung héjo kolot pas keur sawawa jeung konéng lamun geus kolot, tulang daun jeung indung tulang daun sajajar jeung daun dina jagong aya anu lemes weuh buluan jeung aya ogé anu kasar buluan.",su
516,"Batang Batang jagong tegak lempeng jeung panceg, batang jagong kasusun tina buku-buku jeung di satiap palapah dibungkus ku daun anu kaluar waé dina unggal bukuna, ngan batang jagong henteu loba ngandung lignin, alatan batangna angger panceg lempeng.",su
517,"Akar jagong mibanda akar serabut anu nepika jero antara 8 m, sanajan kitu, rata-rata akar jagong ngan saukur aya dina 2 m, salian serabut, akar adventif ogé bakal kaluar minangka tutuwuhan jagong geus kolot jeung boga fungsi pikeun ngabantuan mancegkeun batang jagong.",su
518,"Kembang Kembang lalaki jeung bikang dina jagong papisah, ku kituna, panyerbukan dina jagong butuh dibantu ku angin, serangga nepi ka ku manusa.",su
519,"unggal kembang lalaki jeung bikang jagong kudu dikawinkeun dibantuan ku alam (sacara alami) atawa dibantuan ku manusa, kembang lalaki aya dina tungtung tongkol tina jagong.",su
520,"Buah Buah jagong warnana konéng ngora dina mangsa saacan kolot atawa bodas susu dina kaayaan ngawangun, unggal batang jagong boga sehenteuna 1 tongkol jagong, sanajan ayeuna aya pamekaran panaékan mutu jagong jenis hibrida tapi umumna ungal batang ngan boga hiji tongkol, jeung pas buah jagong nincak ka kolot bakal robah bentuk jadi kakonéngan.",su
521,Referensi Kategori:Poaceae Kategori:Tutuwuhan Pangan kategori:tutuwuhan industri,su
522,Béas nyaéta bagian siki paré (gabah) anu geus dipisahkeun tina kulitna.,su
523,Sacara anatomi bagian anu ditutupan kulit disebut paléa jeung bagian kulit anu nutupan béas disebut lemma.,su
524,Dina salah sahiji tahap ngolah hasil paré nyaéta gabah ditutu maké halu dina jubleg atawa digiling nepika bagian luarna (kulit gabah) leupas tina eusina.,su
525,"Ieu bagian eusi anu warnana bodas, semu beureum, ungu atawa ogé hideung anu disebut béas téh.",su
526,"Lian ti éta numutkeun kamus, béas nyaéta paré anu geus ditutu dina jubleg, jadi teu cangkangan deui.",su
527,Béas tina paré ketan disebut ketanRupa-rupa BéasBéas ketan Béas pandan Béas beunyeurBéas dologGaleriSumberkategori:kadaharan Kategori:Paré Kategori:Béas,su
